GEOID,Total_Population,Median_Household_Income,Pct_White,Pct_Black,Pct_Hispanic,Pct_Poverty,Pct_Bachelors_Plus
060376034002,1299.0,59583.0,28.02,9.47,40.42,16.55,31.75
060376034003,1342.0,116932.0,9.46,8.27,38.6,6.18,37.96
060376035001,736.0,133750.0,21.06,16.58,67.39,7.2,25.31
060376035002,1020.0,110294.0,10.98,21.67,36.86,8.42,29.95
060376035003,1178.0,80385.0,17.23,15.2,52.72,15.96,26.95
060376036001,1721.0,88750.0,37.3,1.39,54.33,21.52,25.62
060376036002,772.0,114067.0,55.57,20.21,26.94,17.75,47.75
060376036003,1694.0,80179.0,18.48,0.59,39.61,3.25,30.41
060376037021,1115.0,103333.0,33.45,0.0,39.73,7.17,25.95
060376037022,1198.0,117557.0,42.07,0.0,17.7,1.75,30.55
060376037023,1168.0,141029.0,56.68,0.94,31.68,18.24,33.22
060376037024,1295.0,96750.0,45.56,1.08,35.6,0.73,33.3
060376037031,1682.0,120750.0,30.44,9.81,44.41,3.48,30.03
060376037032,907.0,123750.0,47.3,5.18,48.29,1.65,33.02
060376037051,2637.0,75565.0,8.61,51.46,40.84,7.43,24.21
060376037061,1409.0,76410.0,9.65,6.67,72.39,22.0,26.96
060376037062,2141.0,57926.0,11.02,6.12,93.88,9.11,17.39
060376038011,2306.0,69067.0,25.15,21.16,55.72,22.33,20.78
060376038012,1819.0,97019.0,34.63,3.19,64.05,10.17,17.81
060376038021,2810.0,102946.0,31.6,20.11,55.16,11.69,32.23
060376038022,1210.0,69529.0,18.02,0.0,60.83,9.34,24.97
060376039011,2305.0,120469.0,35.84,11.45,60.35,7.51,41.29
060376039012,1502.0,113313.0,24.37,1.93,73.57,1.0,16.6
060376039021,1692.0,58750.0,30.79,0.0,71.99,13.5,15.01
060376039022,1794.0,79102.0,39.52,0.0,77.81,1.45,14.72
060376040011,1752.0,65469.0,16.38,2.74,74.6,7.37,11.83
060376040012,2278.0,77837.0,31.47,3.47,78.93,10.54,15.48
060376040013,587.0,111420.0,19.93,3.41,56.73,13.67,24.4
060376040021,842.0,57917.0,19.0,1.43,68.41,11.28,24.92
060376040022,1823.0,56292.0,41.52,5.98,54.42,21.28,34.27
060376040023,567.0,95905.0,21.52,14.11,54.32,14.29,52.54
060376040024,551.0,140132.0,36.48,7.08,32.85,11.8,35.96
060376041011,1691.0,69858.0,25.07,2.78,82.32,9.99,10.88
060376041012,1015.0,78208.0,15.17,1.87,86.21,11.08,4.3
060376041013,1169.0,72375.0,46.96,0.0,69.46,11.46,11.45
060376041021,1106.0,87000.0,51.45,1.63,77.22,21.61,25.97
060376041022,1545.0,92279.0,35.08,3.82,76.7,19.11,16.81
060376042001,955.0,91181.0,35.6,33.09,58.01,8.17,24.73
060376042003,2532.0,80833.0,31.2,6.91,72.27,10.03,11.39
060376042004,1138.0,49896.0,3.51,29.79,62.3,19.77,15.62
060376099001,845.0,70750.0,38.11,8.64,62.37,27.22,29.94
060376099002,886.0,108750.0,52.26,8.47,44.47,9.55,33.25
060376200011,1064.0,144696.0,67.39,1.13,33.27,4.14,56.36
060376200012,1217.0,132841.0,59.16,0.16,9.12,0.49,70.97
060376200013,1928.0,183000.0,52.85,7.78,28.32,0.94,57.38
060376200021,1057.0,145417.0,55.16,13.15,5.87,4.13,66.44
060376200022,1231.0,204375.0,74.74,0.0,20.71,6.66,71.44
060376200023,1120.0,71667.0,56.88,1.16,21.88,14.91,58.52
060376201011,1398.0,166333.0,49.5,0.0,21.6,1.29,36.44
060376201012,1799.0,109792.0,66.59,5.11,25.24,3.89,76.27
060376201013,2214.0,130109.0,62.51,1.49,21.27,3.52,58.99
060376201021,1046.0,144125.0,82.5,0.0,25.05,7.36,70.42
060376201022,721.0,110208.0,51.73,1.66,12.07,12.21,64.4
060376201023,2068.0,170227.0,71.71,0.97,17.02,2.13,65.24
060376202011,864.0,152500.0,82.52,1.04,5.09,4.4,83.02
060376202012,684.0,163403.0,76.61,0.58,5.41,9.82,82.14
060376203011,1055.0,210393.0,87.96,0.0,9.76,1.71,71.58
060376203012,1295.0,239345.0,78.69,1.24,15.52,6.41,81.95
060376203013,880.0,165427.0,80.68,0.0,6.36,1.82,79.25
060376203014,993.0,250001.0,74.92,1.81,12.69,0.0,85.17
060376203031,1412.0,250001.0,69.33,0.0,6.66,2.12,69.9
060376203032,1546.0,129250.0,70.57,0.58,7.83,7.37,52.32
060376203033,1061.0,189472.0,87.28,0.19,5.75,9.33,84.97
060376203034,634.0,250001.0,76.18,0.0,3.63,2.4,89.21
060376203051,502.0,170064.0,89.24,0.0,19.52,0.0,75.51
060376203052,1560.0,212092.0,84.49,0.0,0.96,0.83,85.57
060376203053,763.0,245469.0,79.55,0.0,0.0,4.46,84.74
060376203055,361.0,120875.0,84.49,0.0,0.0,13.02,83.82
060376203057,1309.0,147330.0,80.9,0.0,2.6,0.0,88.9
060376204001,1428.0,184444.0,58.05,3.92,9.59,5.53,70.25
060376204002,767.0,175833.0,65.58,0.0,6.26,2.26,72.66
060376204003,1254.0,125250.0,55.9,0.0,14.35,0.0,79.39
060376204004,1769.0,202880.0,54.15,0.0,5.37,0.0,80.37
060376205011,1441.0,140417.0,59.13,12.91,22.48,13.32,84.24
060376205012,668.0,223750.0,22.31,0.0,0.0,0.9,79.33
060376205015,553.0,162917.0,81.37,0.0,0.0,5.24,67.31
060376205016,1278.0,176777.0,45.62,15.18,6.57,0.0,66.28
060376205211,1878.0,142315.0,68.58,0.96,19.44,4.05,47.41
060376205212,870.0,95032.0,40.8,3.1,20.11,5.06,55.2
060376205213,631.0,68958.0,38.19,1.74,34.87,11.57,40.58
060376205214,1207.0,187614.0,62.3,0.0,22.2,0.58,61.69
060376205221,1154.0,164321.0,50.52,3.64,16.98,4.07,76.17
060376205222,1999.0,163413.0,57.98,0.0,17.76,6.45,70.1
060376205223,1463.0,114359.0,51.95,0.0,20.51,1.62,59.17
060376206012,1369.0,175214.0,60.77,0.88,24.03,6.14,75.93
060376206013,2087.0,120326.0,39.67,2.3,17.63,11.12,52.97
060376206014,1773.0,117598.0,56.91,2.2,11.51,8.78,48.61
060376206021,1404.0,165109.0,69.94,0.0,1.0,10.61,52.26
060376206022,658.0,97319.0,64.44,0.0,14.13,9.12,43.97
060376206024,1608.0,175732.0,78.86,0.0,3.79,5.41,69.92
060376206025,1623.0,145104.0,37.95,0.0,14.6,1.91,45.49
060376207011,2260.0,143393.0,55.44,5.27,19.16,2.26,70.73
060376207012,1855.0,97409.0,70.57,0.0,21.62,5.75,55.86
060376207013,1197.0,198631.0,69.92,1.75,9.69,0.0,79.57
060376207014,1813.0,235505.0,47.99,4.85,4.85,3.2,79.53
060376207031,1049.0,250001.0,78.93,0.0,9.34,0.0,56.04
060376207032,1310.0,241311.0,74.2,0.0,14.66,0.61,82.25
060376207033,1278.0,195385.0,53.76,1.88,11.97,3.36,87.28
060376207041,2609.0,201773.0,58.14,0.0,7.97,3.87,62.48
060376207042,1208.0,159000.0,68.29,0.0,11.01,0.0,62.88
060376208012,1207.0,250001.0,55.26,0.0,5.39,2.9,83.74
060376208013,944.0,250001.0,68.43,2.22,6.57,7.97,83.37
060376208014,1192.0,156793.0,60.82,0.34,3.1,0.84,76.42
060376208015,235.0,86771.0,51.49,0.0,4.26,0.0,86.14
060376208022,1422.0,154842.0,85.3,0.0,4.71,2.46,87.24
060376208023,965.0,214792.0,64.97,4.25,12.85,1.76,79.44
060376209011,1363.0,250001.0,67.72,0.59,11.3,5.21,80.11
060376209013,568.0,250001.0,78.52,0.88,9.86,0.88,75.72
060376209041,696.0,229519.0,95.11,0.0,3.3,3.45,79.92
060376209042,1207.0,205643.0,99.09,0.0,0.0,13.01,81.39
060376209043,879.0,227500.0,77.25,0.0,9.1,3.19,81.79
060376210011,1083.0,247500.0,67.41,0.0,13.57,2.77,75.6
060376210012,1047.0,250001.0,69.05,0.0,10.22,9.47,73.98
060376210013,2422.0,110333.0,77.21,0.0,7.68,9.93,80.83
060376210052,1129.0,135625.0,93.27,0.09,5.31,0.9,69.6
060376210054,1132.0,250001.0,84.81,0.0,1.24,0.0,62.64
060376210055,893.0,151742.0,88.69,0.0,1.9,0.0,89.92
060376210056,720.0,163563.0,88.75,2.5,10.83,4.86,76.1
060376211021,987.0,200250.0,69.3,1.42,5.07,1.01,78.3
060376211022,2403.0,198750.0,68.83,1.41,12.57,7.3,65.57
060376211041,1611.0,232833.0,62.57,0.0,2.79,2.61,85.52
060376211042,816.0,119509.0,85.17,0.0,10.29,12.01,72.71
060376211043,1478.0,114948.0,62.04,0.0,31.06,0.0,91.37
060376211044,1690.0,107045.0,78.58,2.72,5.8,5.68,75.04
060376211045,962.0,200795.0,67.05,0.0,14.45,6.65,76.52
060376212011,2478.0,154896.0,65.54,3.07,18.93,15.6,54.06
060376212012,1917.0,190978.0,51.59,10.17,11.68,0.47,78.62
060376212013,2700.0,114688.0,79.3,0.59,17.33,1.11,84.69
060376212041,305.0,128250.0,56.07,0.0,7.21,7.54,96.72
060376212042,401.0,182118.0,47.38,0.0,9.23,2.24,54.67
060376212043,2023.0,95746.0,70.44,6.08,9.14,4.55,69.69
060376213011,1774.0,148310.0,66.63,6.14,7.22,9.81,65.8
060376213012,1718.0,117287.0,56.81,1.92,22.82,6.87,73.26
060376213013,1917.0,99926.0,48.57,1.15,13.04,0.73,51.62
060376213014,1768.0,189881.0,62.33,0.4,7.35,5.37,62.71
060376213241,1438.0,128482.0,72.74,6.4,4.59,13.21,83.13
060376213242,613.0,97966.0,59.87,2.77,14.68,16.8,47.66
060376213261,996.0,97227.0,82.83,0.0,6.12,1.81,72.44
060376213262,1124.0,123368.0,46.62,2.4,22.15,5.1,71.43
060376213263,978.0,121964.0,78.12,3.48,7.77,8.28,78.0
060376214001,1270.0,177622.0,67.8,3.31,18.03,0.55,70.08
060376214002,1168.0,125486.0,64.98,0.77,14.81,10.02,81.41
060376214003,908.0,237090.0,48.79,0.0,21.92,0.0,71.16
060376214004,1272.0,212578.0,67.3,0.0,3.46,4.17,73.35
060376500011,901.0,55735.0,25.31,3.66,30.3,38.07,25.14
060376500012,865.0,116625.0,25.2,1.73,23.24,2.32,49.66
060376500013,2171.0,88750.0,32.06,0.6,10.27,16.63,53.86
060376500014,1043.0,115114.0,18.79,2.21,22.24,4.41,52.37
060376500015,1044.0,119889.0,18.58,5.75,40.52,1.82,52.2
060376500031,2064.0,84500.0,26.94,10.51,30.62,11.0,34.73
060376500032,968.0,85250.0,52.27,0.93,10.74,8.68,58.25
060376500041,1091.0,121591.0,10.08,12.19,14.12,19.07,35.85
060376500042,1171.0,140625.0,52.78,1.02,45.52,2.22,40.0
060376500043,1032.0,118854.0,21.32,0.0,34.4,7.62,38.23
060376500044,1092.0,58988.0,15.02,20.51,33.97,21.98,25.56
060376501011,1432.0,91333.0,14.53,0.0,12.71,9.01,58.35
060376501012,603.0,145096.0,24.21,3.65,5.97,8.7,70.19
060376501013,1947.0,97813.0,15.61,1.9,15.61,3.29,52.5
060376501014,1098.0,133229.0,14.75,2.0,26.41,8.93,56.88
060376501021,771.0,123611.0,31.78,2.33,43.58,1.56,45.66
060376501022,1395.0,108472.0,40.43,2.01,20.93,4.8,46.48
060376502001,1020.0,107538.0,50.49,0.1,13.24,4.04,38.25
060376502002,1335.0,198672.0,41.8,4.42,32.36,1.12,56.86
060376502003,1954.0,122016.0,39.97,4.35,26.82,3.4,42.86
060376502004,1612.0,141667.0,36.79,4.84,39.7,6.14,36.31
060376503001,1256.0,66693.0,19.82,0.0,29.22,1.11,35.84
060376503002,1899.0,152798.0,18.48,0.0,43.92,15.5,49.62
060376503003,1845.0,86397.0,24.99,8.13,22.55,3.85,27.18
060376503004,1919.0,98914.0,30.85,7.19,23.61,14.28,51.03
060376503005,975.0,51296.0,37.33,1.64,11.38,3.49,30.83
060376504011,1100.0,138542.0,45.09,0.82,16.18,5.09,52.7
060376504012,581.0,124653.0,51.64,3.61,13.25,5.51,42.58
060376504013,808.0,164643.0,46.78,3.22,32.55,3.84,49.24
060376504014,1352.0,163561.0,27.51,1.7,5.03,7.47,62.59
060376504015,632.0,136875.0,50.95,1.42,36.08,10.44,35.61
060376505011,1244.0,180144.0,53.38,0.0,7.4,2.01,50.41
060376505012,733.0,223750.0,59.62,0.0,26.19,0.0,64.44
060376505013,802.0,124219.0,46.26,0.0,12.84,3.37,38.0
060376505021,2644.0,153125.0,44.48,0.49,23.79,1.78,69.61
060376505022,1570.0,128854.0,55.48,17.45,8.98,2.43,32.48
060376506031,2455.0,119115.0,41.34,5.7,9.82,9.52,63.12
060376506032,1287.0,116026.0,58.82,1.4,2.56,8.16,52.58
060376506041,1156.0,84763.0,50.17,5.71,18.69,3.82,59.02
060376506042,907.0,65000.0,20.62,5.29,28.78,8.6,38.56
060376506043,1668.0,71439.0,36.69,2.64,16.07,13.43,66.84
060376506044,1662.0,52390.0,13.54,1.87,38.87,27.44,33.48
060376506051,2762.0,106719.0,27.84,6.19,13.47,3.44,53.46
060376506061,2082.0,70474.0,30.36,6.77,23.54,8.4,38.04
060376506062,2135.0,130469.0,26.14,11.57,13.07,9.6,53.89
060376506071,2680.0,99342.0,18.58,11.42,6.94,2.5,62.77
060376507011,849.0,177125.0,50.53,0.0,9.78,0.0,64.65
060376507012,1706.0,139821.0,51.58,1.35,20.46,4.92,55.86
060376507021,1558.0,153063.0,43.97,0.0,14.38,0.71,58.63
060376507022,1599.0,159792.0,52.35,0.13,6.07,2.25,56.09
060376507023,1448.0,143813.0,59.46,0.0,27.76,2.76,62.99
060376508011,2053.0,134234.0,27.86,3.07,15.0,8.77,52.51
060376508012,1811.0,147849.0,5.02,0.0,6.24,1.93,66.8
060376508021,2463.0,134531.0,13.64,1.83,5.12,5.48,73.72
060376509011,1675.0,78090.0,32.96,0.0,20.66,14.75,59.79
060376509012,1168.0,128390.0,34.25,12.5,28.94,6.51,41.04
060376509013,825.0,118672.0,33.09,8.36,7.76,4.73,71.85
060376509014,1295.0,123514.0,41.39,0.08,39.0,2.47,41.39
060376509031,1529.0,90673.0,49.38,9.61,33.62,10.2,53.55
060376509032,2237.0,75500.0,22.62,0.0,71.52,4.34,35.41
060376509033,935.0,87529.0,35.19,2.78,36.79,20.75,38.31
060376509041,733.0,109145.0,10.91,6.55,21.15,1.36,56.45
060376509042,1724.0,151821.0,24.88,5.1,3.31,7.6,55.12
060376510011,937.0,129679.0,40.02,0.0,21.45,2.67,41.19
060376510012,884.0,205417.0,46.49,0.0,12.33,1.47,44.7
060376510013,2263.0,81957.0,39.73,2.03,35.62,6.32,36.01
060376510014,1188.0,134129.0,56.65,5.81,20.03,2.78,30.27
060376510021,1368.0,112955.0,34.28,2.78,30.92,3.15,52.25
060376510022,1137.0,184931.0,33.42,0.0,29.55,3.18,45.54
060376510023,1121.0,96094.0,19.71,0.0,11.42,9.99,66.4
060376510024,1171.0,154239.0,37.06,13.15,13.24,5.12,46.42
060376511011,2470.0,172625.0,45.1,2.75,7.69,3.92,65.78
060376511012,2208.0,111923.0,23.55,2.04,18.16,4.89,47.1
060376511021,2162.0,121779.0,30.62,13.88,11.52,10.92,50.21
060376511022,1897.0,62778.0,53.56,0.47,5.06,8.17,46.26
060376512011,979.0,158750.0,78.45,0.0,19.51,1.94,61.21
060376512012,2182.0,149853.0,30.75,0.69,22.27,24.61,78.41
060376512014,856.0,200598.0,50.12,1.52,1.75,1.75,70.73
060376512211,2168.0,106094.0,37.08,4.61,20.99,5.18,64.09
060376512212,1446.0,79412.0,20.75,3.73,21.09,9.54,54.45
060376512221,3634.0,96453.0,37.51,2.83,15.08,1.18,54.52
060376512222,901.0,137550.0,34.52,5.55,13.43,0.0,63.12
060376512223,1686.0,106615.0,53.56,8.3,24.85,5.69,54.32
060376513021,849.0,101152.0,59.72,0.0,23.32,10.37,40.59
060376513022,1574.0,158264.0,60.17,0.0,14.29,4.64,45.09
060376513023,1020.0,188690.0,38.04,0.0,0.0,0.0,97.76
060376513024,601.0,247569.0,74.38,0.0,16.97,0.0,77.89
060376513025,931.0,111922.0,85.18,0.0,13.0,1.72,92.67
060376513026,841.0,227105.0,69.2,0.0,0.0,4.4,63.93
060376513041,584.0,107303.0,76.2,0.0,10.27,6.68,43.03
060376513042,828.0,93609.0,52.42,0.0,11.71,3.38,80.89
060376513043,1522.0,115132.0,72.27,0.0,12.35,12.75,53.22
060376513044,1081.0,170476.0,47.92,0.0,4.81,1.02,65.53
060376513045,1000.0,116918.0,60.7,0.0,15.5,2.1,60.67
060376514012,1138.0,101186.0,36.91,0.62,9.75,7.21,53.72
060376514021,1049.0,86324.0,30.51,0.0,8.1,5.24,69.42
060376514022,1956.0,170300.0,31.95,3.94,2.35,0.46,70.74
060376514023,1768.0,106053.0,21.61,0.9,31.22,7.67,60.21
060376700011,2015.0,108929.0,47.05,8.24,44.42,2.6,42.55
060376700012,1464.0,87143.0,42.21,2.6,30.67,4.33,45.03
060376700022,2402.0,75195.0,53.87,4.37,40.01,13.16,48.81
060376700031,724.0,120365.0,83.15,0.41,17.27,0.0,36.98
060376700032,2088.0,165168.0,51.82,0.0,13.03,5.89,52.15
060376700033,1834.0,108681.0,55.94,0.82,21.21,8.83,17.96
060376700034,1362.0,81332.0,56.53,0.0,31.86,6.24,40.91
060376701011,3061.0,93000.0,48.45,6.01,38.65,34.75,38.11
060376701021,2843.0,96202.0,44.39,1.23,47.52,15.27,27.33
060376701022,1157.0,94663.0,31.37,22.9,31.89,3.46,46.72
060376702011,1876.0,250001.0,60.71,5.49,19.19,2.09,73.85
060376702012,1771.0,152656.0,67.02,0.0,4.29,1.86,71.02
060376702021,2559.0,234750.0,65.57,0.16,13.52,1.45,74.48
060376703241,1412.0,144512.0,43.27,2.27,1.77,1.27,78.58
060376703242,1341.0,210132.0,88.89,1.79,2.91,2.39,79.18
060376703243,985.0,250001.0,83.76,0.0,3.05,0.0,81.18
060376703244,1747.0,222557.0,74.41,0.0,2.46,6.53,82.58
060376703261,1103.0,250001.0,61.11,0.0,2.81,1.27,74.43
060376703262,1600.0,250001.0,46.75,0.0,11.38,1.81,71.43
060376703281,635.0,189583.0,55.59,0.0,5.04,5.67,81.24
060376703282,1266.0,250001.0,71.09,1.97,4.42,0.0,88.84
060376703283,2424.0,213750.0,50.99,15.39,7.55,3.92,75.17
060376704051,1577.0,147321.0,51.93,3.11,2.47,5.31,64.84
060376704061,1712.0,217917.0,33.53,8.76,2.92,7.17,71.62
060376704071,2837.0,119459.0,30.95,10.72,11.81,4.16,70.49
060376704072,1766.0,176979.0,25.88,9.23,15.63,4.02,75.46
060376704073,1246.0,190342.0,57.46,0.0,4.49,9.07,83.27
060376704131,2040.0,220711.0,51.18,0.0,7.65,1.37,81.5
060376704132,2774.0,166250.0,41.06,1.59,7.14,4.01,77.73
060376704161,2002.0,179375.0,53.9,3.4,7.29,3.05,75.3
060376704162,2099.0,152390.0,41.45,3.29,5.76,6.72,74.32
060376704171,2780.0,163088.0,43.42,2.95,3.6,2.63,71.49
060376704181,2050.0,227969.0,59.22,0.0,8.29,4.1,70.05
060376704182,2388.0,186970.0,40.75,2.93,19.77,3.07,73.82
060376705001,1511.0,250001.0,64.26,6.68,7.15,7.25,75.93
060376706031,1856.0,199000.0,41.59,0.43,11.05,2.19,75.31
060376706041,2525.0,186368.0,67.64,0.0,6.57,4.44,78.4
060376706042,2030.0,147679.0,55.47,0.0,4.63,5.76,69.95
060376706043,398.0,250001.0,58.29,0.0,32.66,11.31,64.13
060376707011,2544.0,146875.0,49.65,0.31,21.15,3.34,40.27
060376707012,1901.0,166776.0,47.03,0.11,23.72,9.01,63.71
060376707013,1405.0,221421.0,52.88,0.0,28.75,0.0,47.24
060376707014,636.0,114408.0,48.74,0.0,15.41,0.0,50.83
060376707022,1138.0,250001.0,50.97,0.0,13.18,1.85,65.81
060376707024,1061.0,103194.0,42.6,0.0,4.05,7.16,70.54
060376707025,1499.0,247083.0,65.91,0.0,29.09,0.0,64.54
060377001011,1468.0,95000.0,48.23,13.49,17.64,25.0,52.77
060377001012,1278.0,111216.0,85.92,1.41,6.89,10.72,53.63
060377001013,887.0,106250.0,62.34,0.0,16.8,6.76,67.62
060377001014,1193.0,64269.0,79.13,7.88,7.12,10.9,63.27
060377001022,1978.0,86250.0,69.31,10.67,7.53,12.95,63.15
060377001023,1418.0,44772.0,58.39,10.37,29.83,13.12,39.31
060377002001,753.0,92734.0,86.99,0.0,5.44,16.87,49.27
060377002002,1205.0,106358.0,84.07,2.32,17.18,9.46,76.84
060377002003,1735.0,117699.0,38.73,1.61,44.73,0.0,50.0
060377002004,974.0,72045.0,81.11,0.0,28.03,15.2,63.86
060377002005,733.0,106613.0,82.26,0.0,4.5,20.19,78.21
060377002006,1294.0,38510.0,47.6,2.01,30.99,15.84,28.51
060377003001,1117.0,137016.0,78.42,4.3,13.7,2.95,79.57
060377003002,1209.0,74475.0,78.66,1.9,20.18,3.06,61.8
060377003003,1426.0,106411.0,73.14,1.96,14.1,7.85,66.52
060377004001,1771.0,86220.0,92.26,0.0,1.52,16.09,57.2
060377004003,1782.0,103075.0,78.11,3.25,2.3,6.17,67.7
060377004004,424.0,150955.0,48.82,0.0,20.75,2.83,76.65
060377005011,1569.0,169125.0,78.78,0.0,9.11,9.31,80.43
060377005012,1212.0,83281.0,90.76,0.0,1.4,13.53,67.6
060377005013,1409.0,90588.0,83.18,10.29,9.72,19.73,71.05
060377005021,1398.0,129198.0,72.17,2.93,5.36,8.44,91.03
060377005022,1991.0,67566.0,76.85,4.42,20.74,28.98,57.57
060377005023,749.0,114022.0,60.21,13.35,7.08,13.48,77.06
060377006001,1280.0,250001.0,92.34,0.0,2.19,0.62,52.95
060377006002,842.0,227457.0,86.34,0.0,2.73,0.95,53.35
060377006003,635.0,250001.0,77.17,0.0,14.96,5.51,66.55
060377006004,1537.0,220469.0,87.25,0.0,5.47,9.89,73.59
060377007001,1182.0,250001.0,100.0,0.0,0.0,0.0,67.62
060377007002,759.0,228355.0,100.0,0.0,0.53,4.87,64.96
060377007003,1180.0,229464.0,80.76,0.08,4.58,8.73,80.07
060377008011,998.0,79676.0,76.15,7.11,5.41,16.43,70.7
060377008012,1706.0,102311.0,75.32,5.63,3.81,9.61,82.42
060377008013,701.0,28381.0,72.18,6.56,5.99,34.38,45.36
060377008014,667.0,130689.0,88.31,0.0,10.94,25.04,50.88
060377008021,1494.0,205208.0,72.82,0.8,3.35,10.78,62.16
060377008022,1220.0,92083.0,86.39,4.67,5.08,26.74,61.08
060377008023,1301.0,115541.0,56.96,1.46,11.15,7.99,59.35
060377009011,757.0,111250.0,76.09,2.51,7.79,7.0,63.35
060377009013,1200.0,77344.0,71.83,2.0,11.33,9.58,73.95
060377009014,1710.0,121667.0,61.52,0.0,2.4,9.24,83.46
060377009022,1608.0,85265.0,55.1,3.23,3.48,3.92,77.22
060377009023,1732.0,95599.0,89.61,0.69,11.61,9.93,65.38
060377009024,1187.0,117654.0,65.46,0.0,14.15,13.31,74.8
060377010001,483.0,137766.0,66.87,0.0,0.0,0.0,58.39
060377010004,1604.0,153869.0,71.26,0.0,9.1,3.12,72.35
060377010005,1281.0,151109.0,74.79,6.48,4.84,14.6,64.54
060377012012,776.0,124476.0,66.49,0.0,6.7,4.25,88.93
060377012013,846.0,220893.0,78.84,0.0,2.36,1.3,82.89
060377012014,812.0,250001.0,68.47,0.0,7.27,5.91,89.74
060377012015,594.0,176250.0,71.72,0.0,5.72,17.85,92.36
060377012021,1380.0,156607.0,75.0,0.0,7.54,10.29,75.19
060377012022,1934.0,128125.0,87.85,0.0,3.62,10.08,69.44
060377013021,1723.0,124766.0,76.9,3.71,4.12,10.04,81.31
060377013022,1429.0,136154.0,71.24,0.14,8.4,4.13,89.78
060377013023,1493.0,80345.0,78.3,0.0,2.61,16.41,73.54
060377013041,2002.0,250001.0,57.14,0.0,20.93,0.0,95.43
060377013042,1585.0,112734.0,74.07,3.22,16.28,10.35,70.93
060377013043,1926.0,119940.0,91.64,2.13,15.37,9.61,56.83
060377013044,417.0,250001.0,82.49,0.0,14.15,3.12,71.39
060377014021,1301.0,202979.0,76.79,3.07,11.45,7.0,77.02
060377014022,2754.0,81486.0,65.21,0.22,22.26,27.64,62.14
060377014023,2131.0,74167.0,35.29,1.41,42.66,17.93,35.31
060377014024,1185.0,81002.0,81.94,0.0,11.9,19.83,73.94
060377015011,1580.0,180000.0,68.04,0.0,4.68,10.06,73.78
060377015012,1109.0,109135.0,76.01,5.32,5.32,20.83,81.13
060377015013,2153.0,124688.0,56.94,16.02,3.25,5.16,66.17
060377015021,1150.0,84130.0,60.17,2.52,39.3,5.98,44.92
060377015022,1505.0,94396.0,60.33,16.48,13.62,4.36,80.49
060377015023,1133.0,135893.0,78.91,2.82,16.68,6.71,75.18
060377016012,1846.0,220214.0,72.75,0.0,8.4,3.36,79.72
060377016013,730.0,245417.0,63.7,5.62,10.82,7.81,75.69
060377016014,1072.0,205417.0,75.09,2.15,3.64,1.21,81.66
060377016021,1562.0,160655.0,52.37,6.21,20.1,15.07,66.54
060377016022,1598.0,75278.0,49.56,11.2,18.65,23.53,77.74
060377016023,1347.0,212560.0,72.23,2.97,25.69,0.9,48.76
060377017012,1330.0,72344.0,73.61,1.88,30.08,7.07,57.83
060377017013,1568.0,93060.0,57.27,5.42,19.52,3.89,73.16
060377017021,959.0,187875.0,74.97,2.5,13.66,17.52,81.37
060377017022,1078.0,60865.0,50.56,24.68,10.2,19.94,74.88
060377017023,1065.0,63780.0,80.09,2.44,12.02,19.06,51.76
060377018011,627.0,175000.0,58.69,0.0,31.74,3.67,63.34
060377018013,2388.0,84573.0,38.61,13.61,47.95,14.61,57.64
060377018014,1991.0,63000.0,31.84,14.01,40.48,13.71,43.91
060377018021,2314.0,70625.0,43.43,21.31,26.19,35.83,37.07
060377018022,1001.0,139861.0,62.74,10.79,5.29,5.21,69.88
060377018023,798.0,79792.0,52.13,4.64,42.73,8.15,46.6
060377018024,935.0,115395.0,37.54,8.34,34.76,12.09,50.37
060377019021,2985.0,122190.0,82.11,1.98,5.66,21.81,82.04
060377019022,944.0,142159.0,65.89,7.52,6.14,14.62,95.83
060377019023,1555.0,48385.0,55.56,10.29,12.54,31.83,55.7
060377020021,1389.0,101337.0,80.42,10.08,22.53,13.69,83.04
060377020022,1664.0,121417.0,67.19,2.28,15.75,9.44,75.78
060377020024,1567.0,79044.0,57.12,32.29,3.0,10.53,65.07
060377021021,920.0,65156.0,84.13,2.72,0.0,30.22,57.72
060377021022,490.0,150167.0,58.78,0.0,7.55,12.26,68.81
060377021024,1344.0,153487.0,59.08,3.42,5.36,8.11,66.36
060377021025,450.0,126339.0,85.56,1.56,0.0,3.56,84.13
060377021026,427.0,108654.0,82.2,0.0,39.58,0.0,83.59
060377021027,1259.0,105579.0,84.75,0.0,10.56,10.96,71.74
060377022012,456.0,177708.0,70.18,3.73,3.07,0.0,72.34
060377022013,612.0,158523.0,57.19,21.08,20.1,16.99,72.68
060377022014,1087.0,121520.0,87.58,0.0,9.57,10.67,66.71
060377022021,915.0,108783.0,70.38,0.0,22.62,4.48,71.31
060377022022,905.0,139028.0,76.24,0.99,10.5,1.22,63.69
060377022023,579.0,250001.0,77.37,0.0,19.17,8.29,73.44
060377022024,682.0,125865.0,74.19,1.17,2.79,1.17,78.77
060377022025,856.0,120568.0,83.53,0.0,11.33,10.75,77.56
060377023002,1237.0,117977.0,85.04,0.08,30.72,1.78,68.33
060377023003,1025.0,150797.0,67.22,0.0,17.66,5.17,81.25
060377023005,2218.0,134291.0,74.17,1.53,11.63,4.55,72.99
060377024001,1357.0,243237.0,63.74,0.0,35.15,2.73,63.18
060377024002,706.0,170948.0,52.55,8.64,28.9,6.19,59.25
