time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_cf_1,pm2.5_cf_1_b,sensor_index,latitude,longitude
1673748000,66.0,62.0,1009.38,15.3,15.3,12.9,2946,33.99251,-118.47207
1673805600,53.0,68.0,1011.76,2.0,2.0,1.5,2946,33.99251,-118.47207
1677981600,43.0,64.0,1014.67,7.1,7.1,5.5,2946,33.99251,-118.47207
1678053600,46.0,69.0,1018.19,0.6,0.6,0.4,2946,33.99251,-118.47207
1673884800,100.0,62.0,1002.51,0.4,0.4,0.2,133597,33.732033,-118.29679
1677387600,95.0,52.0,1010.58,4.1,4.2,4.4,133597,33.732033,-118.29679
1679418000,100.0,65.0,1001.48,1.4,1.4,1.0,133597,33.732033,-118.29679
1687410000,71.0,72.0,1009.02,1.2,1.2,1.0,133597,33.732033,-118.29679
1681300800,100.0,59.0,1007.9,6.4,6.4,6.5,133597,33.732033,-118.29679
1676350800,88.0,63.0,1010.8,3.5,3.5,3.1,133597,33.732033,-118.29679
1681599600,58.0,72.0,1013.46,3.0,3.0,2.8,133597,33.732033,-118.29679
1681527600,70.0,65.0,1010.86,3.0,3.0,2.8,133597,33.732033,-118.29679
1681592400,60.0,72.0,1014.65,0.7,0.7,0.6,133597,33.732033,-118.29679
1679853600,23.0,67.0,1015.16,3.0,3.0,2.8,133597,33.732033,-118.29679
1672660800,69.0,58.0,1008.23,0.6,0.6,0.5,133597,33.732033,-118.29679
1685988000,57.0,72.0,1008.24,3.1,3.1,2.8,133597,33.732033,-118.29679
1674399600,63.0,53.0,1013.88,23.9,24.4,25.3,133597,33.732033,-118.29679
1677142800,55.0,54.0,1010.06,0.0,0.0,0.0,133597,33.732033,-118.29679
1677132000,56.0,54.0,1009.88,0.0,0.0,0.0,133597,33.732033,-118.29679
1686290400,100.0,69.0,1012.62,1.4,1.4,1.2,133597,33.732033,-118.29679
1674057600,54.0,60.0,1017.08,2.6,2.6,2.5,133597,33.732033,-118.29679
1674025200,45.0,55.0,1012.62,0.0,0.0,0.1,133597,33.732033,-118.29679
1674000000,43.0,63.0,1008.91,0.0,0.0,0.0,133597,33.732033,-118.29679
1682460000,53.0,76.0,1007.7,4.9,4.9,4.9,133597,33.732033,-118.29679
1682395200,91.0,67.0,1007.98,8.0,8.0,7.3,133597,33.732033,-118.29679
1682456400,53.0,77.0,1008.1,5.8,5.8,5.5,133597,33.732033,-118.29679
1684350000,62.0,76.0,1008.67,5.1,5.1,4.7,133597,33.732033,-118.29679
1684116000,100.0,70.0,1009.83,7.3,7.3,6.7,133597,33.732033,-118.29679
1684170000,100.0,68.0,1014.43,7.6,7.6,7.3,133597,33.732033,-118.29679
1681635600,100.0,62.0,1014.3,2.8,2.8,2.5,133597,33.732033,-118.29679
1683406800,47.0,75.0,1014.49,0.0,0.0,0.0,133597,33.732033,-118.29679
1683414000,52.0,72.0,1013.11,0.0,0.0,0.0,133597,33.732033,-118.29679
1683370800,95.0,61.0,1012.98,0.0,0.0,0.0,133597,33.732033,-118.29679
1676696400,30.0,59.0,1010.83,8.0,8.0,7.6,133597,33.732033,-118.29679
1676718000,24.0,58.0,1009.94,3.6,3.6,3.5,133597,33.732033,-118.29679
1680199200,63.0,59.0,1010.65,0.0,0.0,0.0,133597,33.732033,-118.29679
1682258400,100.0,62.0,1004.96,8.4,8.4,8.2,133597,33.732033,-118.29679
1676674800,14.0,71.0,1009.1,0.0,0.0,0.0,133597,33.732033,-118.29679
1678442400,71.0,63.0,1014.44,0.0,0.0,0.0,133597,33.732033,-118.29679
1678428000,59.0,63.0,1015.59,0.1,0.1,0.0,133597,33.732033,-118.29679
1677754800,36.0,54.0,1010.36,0.0,0.0,0.0,133597,33.732033,-118.29679
1677787200,40.0,62.0,1014.39,0.0,0.0,0.0,133597,33.732033,-118.29679
1677790800,53.0,61.0,1013.74,0.0,0.0,0.0,133597,33.732033,-118.29679
1684702800,82.0,76.0,1010.48,3.3,3.3,3.1,133597,33.732033,-118.29679
1684638000,100.0,68.0,1013.36,0.8,0.8,0.6,133597,33.732033,-118.29679
1680080400,94.0,61.0,1010.59,0.1,0.1,0.1,133597,33.732033,-118.29679
1677528000,93.0,58.0,1016.25,0.0,0.0,0.0,133597,33.732033,-118.29679
1683741600,48.0,76.0,1012.88,0.0,0.0,0.0,133597,33.732033,-118.29679
1674244800,44.0,66.0,1017.7,0.0,0.0,0.0,133597,33.732033,-118.29679
1674176400,81.0,61.0,1013.07,0.0,0.0,0.0,133597,33.732033,-118.29679
1680231600,70.0,59.0,1012.88,0.0,0.0,0.0,133597,33.732033,-118.29679
1674788400,21.0,68.0,1020.42,0.3,0.3,0.2,133597,33.732033,-118.29679
1674824400,41.0,55.0,1018.14,0.0,0.0,0.1,133597,33.732033,-118.29679
1674777600,20.0,72.0,1019.98,0.0,0.0,0.0,133597,33.732033,-118.29679
1674554400,41.0,55.0,1017.8,0.1,0.1,0.1,133597,33.732033,-118.29679
1674518400,33.0,65.0,1012.69,0.0,0.0,0.0,133597,33.732033,-118.29679
1682769600,100.0,64.0,1011.65,33.2,36.0,35.2,133597,33.732033,-118.29679
1682758800,100.0,65.0,1012.01,35.0,39.0,38.0,133597,33.732033,-118.29679
1682794800,65.0,74.0,1011.35,26.3,26.3,25.7,133597,33.732033,-118.29679
1673686800,75.0,62.0,1012.82,8.3,8.3,7.6,133597,33.732033,-118.29679
1681405200,78.0,66.0,1006.19,3.0,3.0,2.7,133597,33.732033,-118.29679
1681344000,100.0,64.0,1005.54,2.3,2.3,2.2,133597,33.732033,-118.29679
1675137600,86.0,59.0,1010.59,4.9,4.9,4.7,133597,33.732033,-118.29679
1675166400,63.0,53.0,1011.9,0.1,0.1,0.1,133597,33.732033,-118.29679
1675159200,63.0,54.0,1011.1,0.0,0.0,0.1,133597,33.732033,-118.29679
1675198800,32.0,68.0,1012.78,0.0,0.0,0.0,133597,33.732033,-118.29679
1680548400,40.0,68.0,1009.17,0.0,0.0,0.0,133597,33.732033,-118.29679
1687381200,47.0,82.0,1009.61,0.9,0.9,0.7,133597,33.732033,-118.29679
1687316400,71.0,73.0,1009.88,0.4,0.4,0.1,133597,33.732033,-118.29679
1676037600,14.0,65.0,1015.01,0.0,0.0,0.0,133597,33.732033,-118.29679
1676041200,14.0,67.0,1015.28,0.0,0.0,0.0,133597,33.732033,-118.29679
1676059200,10.0,80.0,1013.86,0.0,0.0,0.0,133597,33.732033,-118.29679
1678244400,55.0,59.0,1014.37,0.0,0.0,0.0,133597,33.732033,-118.29679
1678248000,67.0,59.0,1014.96,0.0,0.0,0.0,133597,33.732033,-118.29679
1681218000,100.0,61.0,1011.72,36.6,41.9,40.5,133597,33.732033,-118.29679
1680814800,15.0,79.0,1011.94,0.0,0.0,0.0,133597,33.732033,-118.29679
1684926000,100.0,66.0,1008.83,0.8,0.8,0.4,133597,33.732033,-118.29679
1684933200,100.0,66.0,1009.27,0.7,0.7,0.6,133597,33.732033,-118.29679
1680444000,100.0,59.0,1014.74,6.9,6.9,6.9,133597,33.732033,-118.29679
1680476400,62.0,68.0,1011.86,8.3,8.3,7.7,133597,33.732033,-118.29679
1686222000,100.0,66.0,1010.63,0.3,0.3,0.2,133597,33.732033,-118.29679
1686200400,80.0,70.0,1011.11,0.0,0.0,0.0,133597,33.732033,-118.29679
1678053600,58.0,65.0,1014.71,0.0,0.0,0.0,133597,33.732033,-118.29679
1687590000,74.0,69.0,1010.98,0.5,0.5,0.4,133597,33.732033,-118.29679
1682589600,100.0,64.0,1008.96,46.8,64.1,61.8,133597,33.732033,-118.29679
1682618400,73.0,72.0,1010.4,14.8,14.8,14.0,133597,33.732033,-118.29679
1681048800,100.0,61.0,1015.25,28.6,29.3,28.3,133597,33.732033,-118.29679
1686571200,100.0,69.0,1011.26,1.4,1.4,1.2,133597,33.732033,-118.29679
1686574800,100.0,69.0,1011.72,1.6,1.6,1.5,133597,33.732033,-118.29679
1683468000,61.0,72.0,1014.1,0.0,0.0,0.0,133597,33.732033,-118.29679
1686693600,54.0,79.0,1011.53,0.0,0.0,0.0,133597,33.732033,-118.29679
1678388400,39.0,72.0,1014.85,10.0,10.0,9.3,133597,33.732033,-118.29679
1677362400,79.0,53.0,1009.18,0.0,0.0,0.0,133597,33.732033,-118.29679
1677290400,100.0,58.0,1007.01,0.7,0.7,0.7,133597,33.732033,-118.29679
1679673600,36.0,62.0,1019.98,0.0,0.0,0.0,133597,33.732033,-118.29679
1679677200,31.0,66.0,1020.02,0.0,0.0,0.0,133597,33.732033,-118.29679
1687183200,100.0,66.0,1009.22,7.3,7.3,7.2,133597,33.732033,-118.29679
1687136400,83.0,73.0,1007.11,3.6,3.6,3.4,133597,33.732033,-118.29679
1687176000,100.0,67.0,1008.49,12.7,12.7,12.3,133597,33.732033,-118.29679
1687212000,70.0,78.0,1009.72,0.6,0.6,0.5,133597,33.732033,-118.29679
1685851200,100.0,68.0,1008.83,7.5,7.5,6.9,133597,33.732033,-118.29679
1685905200,94.0,72.0,1008.3,8.6,8.6,8.1,133597,33.732033,-118.29679
1676494800,18.0,65.0,1016.51,0.0,0.0,0.0,133597,33.732033,-118.29679
1676433600,26.0,56.0,1007.37,0.0,0.0,0.0,133597,33.732033,-118.29679
1676451600,41.0,51.0,1010.55,0.0,0.0,0.0,133597,33.732033,-118.29679
1685203200,81.0,71.0,1010.31,0.8,0.8,0.6,133597,33.732033,-118.29679
1676296800,95.0,56.0,1008.78,1.4,1.4,1.3,133597,33.732033,-118.29679
1676318400,87.0,60.0,1009.67,0.0,0.0,0.0,133597,33.732033,-118.29679
1676282400,100.0,57.0,1007.03,0.0,0.0,0.0,133597,33.732033,-118.29679
1672988400,86.0,61.0,1019.06,1.3,1.3,0.9,133597,33.732033,-118.29679
1679731200,31.0,58.0,1016.39,0.0,0.0,0.0,133597,33.732033,-118.29679
1679785200,35.0,68.0,1012.21,0.2,0.2,0.1,133597,33.732033,-118.29679
1683630000,100.0,63.0,1010.81,2.0,2.0,1.8,133597,33.732033,-118.29679
1686402000,100.0,69.0,1008.48,9.7,9.7,9.6,133597,33.732033,-118.29679
1682956800,95.0,68.0,1006.92,0.9,0.9,0.7,133597,33.732033,-118.29679
1682920800,100.0,65.0,1007.3,3.9,3.9,3.9,133597,33.732033,-118.29679
1675328400,72.0,55.0,1018.88,1.0,1.0,1.0,133597,33.732033,-118.29679
1675324800,63.0,56.0,1018.56,1.4,1.4,1.4,133597,33.732033,-118.29679
1675116000,66.0,60.0,1008.92,0.0,0.0,0.0,133597,33.732033,-118.29679
1675058400,79.0,58.0,1008.27,0.0,0.0,0.0,133597,33.732033,-118.29679
1675036800,54.0,62.0,1007.68,0.0,0.0,0.0,133597,33.732033,-118.29679
1675504800,48.0,58.0,1015.88,0.5,0.5,0.4,133597,33.732033,-118.29679
1675526400,42.0,64.0,1016.53,32.8,35.6,34.9,133597,33.732033,-118.29679
1675810800,22.0,71.0,1018.03,0.0,0.0,0.0,133597,33.732033,-118.29679
1680336000,76.0,59.0,1015.84,0.9,0.9,0.8,133597,33.732033,-118.29679
1682172000,85.0,71.0,1007.68,14.0,14.0,13.9,133597,33.732033,-118.29679
1685685600,98.0,69.0,1009.94,4.2,4.2,3.7,133597,33.732033,-118.29679
1685678400,91.0,71.0,1010.1,3.9,3.9,3.6,133597,33.732033,-118.29679
1685739600,64.0,75.0,1010.4,3.0,3.0,2.8,133597,33.732033,-118.29679
1679580000,100.0,59.0,1017.96,4.1,4.1,3.9,133597,33.732033,-118.29679
1673294400,100.0,62.0,1014.24,22.3,22.3,21.7,133597,33.732033,-118.29679
1686992400,100.0,70.0,1010.75,4.9,4.9,4.6,133597,33.732033,-118.29679
1687867200,100.0,69.0,1006.94,6.6,6.6,6.4,133597,33.732033,-118.29679
1687842000,100.0,70.0,1007.3,4.8,4.8,4.5,133597,33.732033,-118.29679
1673539200,49.0,62.0,1018.78,0.1,0.1,0.1,133597,33.732033,-118.29679
1673496000,84.0,60.0,1019.19,11.0,11.0,9.9,133597,33.732033,-118.29679
1673564400,24.0,74.0,1015.94,0.0,0.0,0.0,133597,33.732033,-118.29679
1675897200,41.0,74.0,1017.05,0.0,0.0,0.0,133597,33.732033,-118.29679
1675836000,39.0,62.0,1018.14,0.6,0.6,0.3,133597,33.732033,-118.29679
1672754400,100.0,56.0,1012.44,0.9,0.9,1.0,133597,33.732033,-118.29679
1672740000,75.0,60.0,1012.19,0.5,0.5,0.4,133597,33.732033,-118.29679
1672941600,100.0,65.0,1013.95,0.2,0.2,0.1,133597,33.732033,-118.29679
1682323200,100.0,64.0,1006.65,7.4,7.4,7.2,133597,33.732033,-118.29679
1682373600,58.0,75.0,1007.2,8.9,8.9,8.4,133597,33.732033,-118.29679
1682308800,100.0,66.0,1006.12,8.9,8.9,8.3,133597,33.732033,-118.29679
1685649600,57.0,76.0,1009.24,1.3,1.3,1.2,133597,33.732033,-118.29679
1687100400,100.0,70.0,1009.41,4.9,4.9,4.7,133597,33.732033,-118.29679
1679004000,56.0,67.0,1013.15,0.5,0.5,0.4,133597,33.732033,-118.29679
1678975200,98.0,59.0,1012.62,0.0,0.0,0.0,133597,33.732033,-118.29679
1676124000,79.0,61.0,1007.59,0.6,0.6,0.4,133597,33.732033,-118.29679
1676120400,71.0,61.0,1007.47,1.4,1.4,1.1,133597,33.732033,-118.29679
1676109600,41.0,63.0,1008.31,1.4,1.4,1.1,133597,33.732033,-118.29679
1686733200,100.0,69.0,1009.75,4.0,4.0,3.8,133597,33.732033,-118.29679
1677848400,88.0,52.0,1012.1,0.1,0.1,0.1,133597,33.732033,-118.29679
1677272400,100.0,57.0,1009.94,0.0,0.0,0.0,133597,33.732033,-118.29679
1678186800,74.0,57.0,1015.8,0.0,0.0,0.0,133597,33.732033,-118.29679
1678190400,74.0,56.0,1015.65,0.0,0.0,0.0,133597,33.732033,-118.29679
1674874800,39.0,62.0,1010.59,3.3,3.3,3.1,133597,33.732033,-118.29679
1686153600,99.0,68.0,1010.92,0.0,0.0,0.0,133597,33.732033,-118.29679
1681801200,100.0,63.0,1010.25,8.3,8.3,7.8,133597,33.732033,-118.29679
1681837200,51.0,73.0,1011.45,5.7,5.7,5.4,133597,33.732033,-118.29679
1681808400,94.0,64.0,1010.12,15.9,15.9,15.3,133597,33.732033,-118.29679
1681812000,99.0,64.0,1009.88,13.1,13.1,12.0,133597,33.732033,-118.29679
1681844400,44.0,74.0,1011.17,3.4,3.4,3.1,133597,33.732033,-118.29679
1681912800,84.0,63.0,1012.77,6.8,6.8,6.4,133597,33.732033,-118.29679
1681905600,100.0,57.0,1011.38,4.1,4.1,4.1,133597,33.732033,-118.29679
1685264400,100.0,67.0,1009.15,11.5,11.5,10.5,133597,33.732033,-118.29679
1683194400,100.0,61.0,1005.54,0.0,0.0,0.0,133597,33.732033,-118.29679
1673175600,94.0,58.0,1015.98,16.0,16.0,15.2,133597,33.732033,-118.29679
1683838800,47.0,76.0,1010.72,0.4,0.4,0.3,133597,33.732033,-118.29679
1685142000,53.0,74.0,1009.62,0.2,0.2,0.1,133597,33.732033,-118.29679
1685091600,100.0,68.0,1009.06,0.2,0.2,0.1,133597,33.732033,-118.29679
1685023200,100.0,66.0,1007.42,0.8,0.8,0.6,133597,33.732033,-118.29679
1682859600,100.0,62.0,1008.72,15.1,15.1,15.0,133597,33.732033,-118.29679
1682820000,93.0,68.0,1009.99,6.9,6.9,6.6,133597,33.732033,-118.29679
1682830800,100.0,65.0,1011.23,19.5,19.5,19.0,133597,33.732033,-118.29679
1672794000,100.0,59.0,1012.4,0.0,0.0,0.0,133597,33.732033,-118.29679
1672797600,100.0,59.0,1013.34,0.0,0.0,0.0,133597,33.732033,-118.29679
1672790400,100.0,60.0,1012.36,0.0,0.0,0.0,133597,33.732033,-118.29679
1674439200,65.0,60.0,1007.41,26.7,27.2,26.5,133597,33.732033,-118.29679
1673323200,100.0,63.0,1013.5,0.2,0.2,0.1,133597,33.732033,-118.29679
1677704400,35.0,58.0,1002.7,0.0,0.0,0.0,133597,33.732033,-118.29679
1677675600,100.0,57.0,1002.77,0.0,0.0,0.0,133597,33.732033,-118.29679
1683961200,100.0,67.0,1008.62,8.2,8.2,7.4,133597,33.732033,-118.29679
1687809600,54.0,78.0,1009.06,3.0,3.0,2.7,133597,33.732033,-118.29679
1688076000,53.0,80.0,1006.82,3.5,3.5,3.4,133597,33.732033,-118.29679
1688040000,100.0,68.0,1008.31,6.3,6.3,6.3,133597,33.732033,-118.29679
1687672800,80.0,69.0,1012.69,4.0,4.0,3.8,133597,33.732033,-118.29679
1677960000,65.0,64.0,1011.57,0.0,0.0,0.0,133597,33.732033,-118.29679
1678525200,100.0,62.0,1012.4,0.1,0.1,0.1,133597,33.732033,-118.29679
1682085600,40.0,71.0,1015.08,16.2,16.2,15.4,133597,33.732033,-118.29679
1673629200,38.0,68.0,1017.27,7.7,7.7,7.3,133597,33.732033,-118.29679
1673586000,40.0,66.0,1016.76,1.1,1.1,0.9,133597,33.732033,-118.29679
1679353200,65.0,67.0,1008.72,0.0,0.0,0.0,133597,33.732033,-118.29679
1678766400,100.0,62.0,1014.78,1.5,1.5,1.5,133597,33.732033,-118.29679
1683565200,58.0,74.0,1013.24,0.1,0.1,0.1,133597,33.732033,-118.29679
1683097200,67.0,61.0,1009.13,0.0,0.0,0.0,133597,33.732033,-118.29679
1680735600,35.0,72.0,1013.03,0.3,0.3,0.1,133597,33.732033,-118.29679
1680721200,42.0,72.0,1015.37,0.0,0.0,0.0,133597,33.732033,-118.29679
1684594800,100.0,69.0,1014.0,15.2,15.2,14.2,133597,33.732033,-118.29679
1684598400,100.0,70.0,1014.38,17.7,17.7,17.1,133597,33.732033,-118.29679
1678075200,84.0,60.0,1015.46,0.0,0.0,0.0,133597,33.732033,-118.29679
1676962800,66.0,63.0,1010.09,3.0,3.0,2.8,133597,33.732033,-118.29679
1676163600,54.0,62.0,1007.99,0.0,0.0,0.0,133597,33.732033,-118.29679
1674766800,18.0,71.0,1020.52,0.0,0.0,0.0,133597,33.732033,-118.29679
1680901200,40.0,74.0,1011.82,2.0,2.0,1.8,133597,33.732033,-118.29679
1680865200,39.0,62.0,1011.4,2.3,2.3,2.0,133597,33.732033,-118.29679
1678849200,100.0,59.0,1011.19,2.3,2.3,2.3,133597,33.732033,-118.29679
1680609600,34.0,53.0,1013.98,0.0,0.0,0.0,133597,33.732033,-118.29679
1678741200,61.0,71.0,1014.59,12.2,12.2,11.8,133597,33.732033,-118.29679
1687924800,88.0,73.0,1006.64,6.3,6.3,6.1,133597,33.732033,-118.29679
1687964400,100.0,67.0,1008.79,6.5,6.5,6.4,133597,33.732033,-118.29679
1676523600,33.0,59.0,1018.85,0.1,0.1,0.1,133597,33.732033,-118.29679
1675922400,47.0,62.0,1017.54,3.6,3.6,3.2,133597,33.732033,-118.29679
1686798000,100.0,70.0,1008.04,2.3,2.3,2.1,133597,33.732033,-118.29679
1686870000,59.0,79.0,1007.96,0.0,0.0,0.0,133597,33.732033,-118.29679
1677391200,99.0,51.0,1010.92,6.1,6.1,6.4,133597,33.732033,-118.29679
1682506800,100.0,66.0,1009.85,19.8,19.8,19.2,133597,33.732033,-118.29679
1682496000,100.0,66.0,1010.0,16.2,16.2,15.1,133597,33.732033,-118.29679
1682485200,90.0,68.0,1009.81,13.6,13.6,12.4,133597,33.732033,-118.29679
1679396400,100.0,57.0,1003.93,0.0,0.0,0.0,133597,33.732033,-118.29679
1679356800,66.0,66.0,1008.41,0.0,0.0,0.0,133597,33.732033,-118.29679
1681732800,100.0,62.0,1010.44,6.5,6.5,6.2,133597,33.732033,-118.29679
1681714800,100.0,61.0,1011.72,7.4,7.4,6.9,133597,33.732033,-118.29679
1681729200,100.0,62.0,1010.21,4.7,4.7,4.4,133597,33.732033,-118.29679
1681740000,94.0,63.0,1010.96,11.8,11.8,11.0,133597,33.732033,-118.29679
1675288800,13.0,70.0,1014.94,0.0,0.0,0.0,133597,33.732033,-118.29679
1681293600,100.0,59.0,1008.28,11.5,11.5,11.7,133597,33.732033,-118.29679
1681329600,100.0,59.0,1007.41,3.0,3.0,3.1,133597,33.732033,-118.29679
1676354400,80.0,63.0,1010.79,3.9,3.9,3.5,133597,33.732033,-118.29679
1676397600,54.0,62.0,1009.02,0.6,0.6,0.4,133597,33.732033,-118.29679
1676390400,58.0,60.0,1009.74,0.6,0.6,0.3,133597,33.732033,-118.29679
1681574400,64.0,69.0,1015.33,8.8,8.8,8.2,133597,33.732033,-118.29679
1679490000,81.0,59.0,1010.05,0.0,0.0,0.0,133597,33.732033,-118.29679
1672689600,51.0,64.0,1011.86,5.9,5.9,5.5,133597,33.732033,-118.29679
1684065600,100.0,62.0,1007.38,6.4,6.4,6.4,133597,33.732033,-118.29679
1685937600,92.0,69.0,1007.8,5.0,5.0,4.6,133597,33.732033,-118.29679
1674410400,59.0,62.0,1012.34,18.3,18.3,17.9,133597,33.732033,-118.29679
1686344400,64.0,76.0,1011.45,0.2,0.2,0.1,133597,33.732033,-118.29679
1686319200,100.0,69.0,1011.9,6.2,6.2,5.8,133597,33.732033,-118.29679
1684292400,99.0,68.0,1009.92,2.9,2.9,2.4,133597,33.732033,-118.29679
1684339200,100.0,68.0,1009.56,14.4,14.4,13.6,133597,33.732033,-118.29679
1684281600,68.0,74.0,1009.26,0.5,0.5,0.4,133597,33.732033,-118.29679
1681167600,55.0,75.0,1011.28,6.0,6.0,5.6,133597,33.732033,-118.29679
1681149600,100.0,66.0,1013.51,8.7,8.7,8.3,133597,33.732033,-118.29679
1681131600,100.0,60.0,1013.22,9.9,9.9,9.5,133597,33.732033,-118.29679
1684112400,92.0,71.0,1009.59,7.8,7.8,7.6,133597,33.732033,-118.29679
1681678800,58.0,71.0,1013.85,3.4,3.4,3.2,133597,33.732033,-118.29679
1683345600,68.0,64.0,1014.09,0.0,0.0,0.0,133597,33.732033,-118.29679
1676707200,27.0,59.0,1010.83,1.9,1.9,1.7,133597,33.732033,-118.29679
1680134400,48.0,65.0,1008.29,0.0,0.0,0.0,133597,33.732033,-118.29679
1682280000,69.0,74.0,1005.71,4.4,4.4,4.2,133597,33.732033,-118.29679
1682208000,27.0,86.0,1003.47,2.4,2.4,2.3,133597,33.732033,-118.29679
1682262000,100.0,63.0,1005.4,5.5,5.5,5.5,133597,33.732033,-118.29679
1682211600,28.0,84.0,1003.26,2.3,2.3,2.0,133597,33.732033,-118.29679
1676610000,28.0,57.0,1016.58,4.4,4.4,4.2,133597,33.732033,-118.29679
1676628000,23.0,56.0,1014.91,2.0,2.0,2.0,133597,33.732033,-118.29679
1678467600,100.0,56.0,1014.19,0.1,0.1,0.3,133597,33.732033,-118.29679
1683694800,82.0,65.0,1010.74,0.1,0.1,0.1,133597,33.732033,-118.29679
1683680400,72.0,70.0,1009.75,0.2,0.2,0.1,133597,33.732033,-118.29679
1674835200,31.0,65.0,1017.76,8.2,8.2,7.9,133597,33.732033,-118.29679
1674846000,27.0,72.0,1015.34,5.9,5.9,5.6,133597,33.732033,-118.29679
1674784800,20.0,69.0,1020.33,0.0,0.0,0.0,133597,33.732033,-118.29679
1674572400,44.0,55.0,1020.94,1.1,1.1,1.2,133597,33.732033,-118.29679
1682744400,100.0,64.0,1012.38,21.1,21.1,20.4,133597,33.732033,-118.29679
1682791200,64.0,74.0,1011.88,30.0,30.8,30.0,133597,33.732033,-118.29679
1682737200,95.0,66.0,1011.11,6.2,6.2,5.9,133597,33.732033,-118.29679
1673697600,79.0,62.0,1010.85,4.3,4.3,4.0,133597,33.732033,-118.29679
1673683200,72.0,62.0,1013.52,9.4,9.4,8.7,133597,33.732033,-118.29679
1673668800,48.0,64.0,1013.78,7.0,7.0,6.0,133597,33.732033,-118.29679
1679032800,80.0,60.0,1014.15,3.6,3.6,3.1,133597,33.732033,-118.29679
1680544800,50.0,66.0,1009.32,0.0,0.0,0.0,133597,33.732033,-118.29679
1680555600,37.0,64.0,1008.91,0.1,0.1,0.1,133597,33.732033,-118.29679
1687330800,83.0,69.0,1010.49,2.2,2.2,1.9,133597,33.732033,-118.29679
1685379600,83.0,74.0,1011.2,1.4,1.4,1.2,133597,33.732033,-118.29679
1685520000,100.0,68.0,1008.86,0.0,0.0,0.0,133597,33.732033,-118.29679
1685530800,98.0,68.0,1007.9,0.0,0.0,0.0,133597,33.732033,-118.29679
1676012400,18.0,69.0,1016.82,0.1,0.1,0.1,133597,33.732033,-118.29679
1678269600,79.0,57.0,1014.77,0.0,0.0,0.0,133597,33.732033,-118.29679
1678273200,78.0,57.0,1014.97,0.0,0.0,0.0,133597,33.732033,-118.29679
1681225200,100.0,60.0,1012.54,32.8,35.5,34.5,133597,33.732033,-118.29679
1680807600,18.0,80.0,1013.18,0.5,0.5,0.4,133597,33.732033,-118.29679
1683057600,41.0,72.0,1008.81,0.0,0.0,0.0,133597,33.732033,-118.29679
1683003600,78.0,64.0,1007.04,0.0,0.0,0.0,133597,33.732033,-118.29679
1680426000,97.0,60.0,1015.02,3.5,3.5,3.1,133597,33.732033,-118.29679
1686225600,100.0,67.0,1010.94,0.3,0.3,0.3,133597,33.732033,-118.29679
1686258000,52.0,78.0,1011.85,0.0,0.0,0.0,133597,33.732033,-118.29679
1686236400,56.0,78.0,1011.97,0.0,0.0,0.0,133597,33.732033,-118.29679
1686218400,100.0,67.0,1010.67,0.5,0.5,0.5,133597,33.732033,-118.29679
1687568400,52.0,75.0,1010.07,2.4,2.4,2.2,133597,33.732033,-118.29679
1687593600,79.0,68.0,1010.81,1.1,1.1,0.9,133597,33.732033,-118.29679
1687579200,54.0,72.0,1011.61,2.6,2.6,2.3,133597,33.732033,-118.29679
1687633200,50.0,80.0,1012.38,0.6,0.6,0.5,133597,33.732033,-118.29679
1687554000,41.0,79.0,1011.53,1.1,1.1,1.0,133597,33.732033,-118.29679
1684497600,100.0,64.0,1010.91,11.0,11.0,10.7,133597,33.732033,-118.29679
1684501200,100.0,65.0,1011.68,15.5,15.5,15.2,133597,33.732033,-118.29679
1684526400,100.0,71.0,1013.86,7.0,7.0,6.8,133597,33.732033,-118.29679
1684533600,76.0,75.0,1013.04,1.1,1.1,1.0,133597,33.732033,-118.29679
1682593200,100.0,63.0,1008.86,48.8,69.3,67.2,133597,33.732033,-118.29679
1683320400,39.0,76.0,1013.93,0.0,0.0,0.0,133597,33.732033,-118.29679
1680998400,67.0,69.0,1012.6,0.1,0.1,0.1,133597,33.732033,-118.29679
1681081200,53.0,75.0,1012.36,0.9,0.9,0.8,133597,33.732033,-118.29679
1686603600,48.0,80.0,1012.38,0.0,0.0,0.0,133597,33.732033,-118.29679
1686585600,96.0,71.0,1012.39,0.4,0.4,0.4,133597,33.732033,-118.29679
1686600000,50.0,79.0,1012.7,0.0,0.0,0.0,133597,33.732033,-118.29679
1683453600,94.0,63.0,1013.47,0.0,0.0,0.0,133597,33.732033,-118.29679
1683450000,89.0,63.0,1013.51,0.0,0.0,0.0,133597,33.732033,-118.29679
1683464400,97.0,64.0,1013.65,0.0,0.0,0.0,133597,33.732033,-118.29679
1686632400,89.0,70.0,1012.61,0.2,0.2,0.1,133597,33.732033,-118.29679
1686639600,99.0,70.0,1012.61,0.0,0.0,0.0,133597,33.732033,-118.29679
1676858400,78.0,63.0,1014.04,4.7,4.7,4.4,133597,33.732033,-118.29679
1678392000,38.0,72.0,1014.16,5.4,5.4,5.1,133597,33.732033,-118.29679
1677340800,97.0,54.0,1008.95,0.0,0.0,0.0,133597,33.732033,-118.29679
1687190400,100.0,69.0,1010.27,1.7,1.7,1.6,133597,33.732033,-118.29679
1685847600,98.0,69.0,1008.34,6.6,6.6,6.1,133597,33.732033,-118.29679
1685854800,100.0,69.0,1008.73,8.9,8.9,8.1,133597,33.732033,-118.29679
