time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_cf_1,pm2.5_cf_1_b,sensor_index
1687604400,100,67,1011.04,0.2,0.2,0.1,133597
1687478400,51,74,1009.65,1.7,1.7,1.6,133597
1684504800,100,64,1012.42,12.0,12.0,11.6,133597
1684519200,100,69,1013.73,7.6,7.6,7.3,133597
1685408400,62,75,1009.72,1.2,1.2,1.1,133597
1683244800,57,70,1009.93,0.0,0.0,0.0,133597
1683284400,100,63,1011.07,0.0,0.0,0.0,133597
1686564000,98,70,1011.18,0.5,0.5,0.4,133597
1686556800,95,70,1011.25,0.4,0.4,0.4,133597
1686614400,57,76,1011.57,0.0,0.0,0.0,133597
1686657600,99,70,1012.16,0.8,0.8,0.7,133597
1676905200,47,60,1014.26,7.3,7.3,6.7,133597
1676851200,61,65,1012.8,2.0,2.0,1.8,133597
1676890800,50,57,1013.76,5.8,5.8,5.7,133597
1678363200,77,57,1014.53,0.6,0.6,0.7,133597
1677358800,95,52,1009.25,0.0,0.0,0.0,133597
1677308400,100,58,1005.66,1.5,1.5,1.4,133597
1677286800,100,57,1007.45,0.4,0.4,0.4,133597
1679684400,39,71,1019.57,0.0,0.0,0.0,133597
1679680800,37,70,1019.95,0.0,0.0,0.0,133597
1679652000,59,59,1018.58,0.1,0.1,0.1,133597
1679695200,42,68,1017.55,0.0,0.0,0.0,133597
1679644800,68,59,1018.75,0.6,0.6,0.5,133597
1687172400,100,69,1008.12,13.4,13.4,13.0,133597
1685170800,100,66,1010.43,0.1,0.1,0.0,133597
1685210400,85,70,1010.4,0.9,0.9,0.8,133597
1676264400,66,59,1006.59,3.3,3.3,2.9,133597
1676329200,94,60,1009.54,0.0,0.0,0.0,133597
1672992000,84,60,1018.65,1.1,1.1,0.9,133597
1684440000,100,69,1009.87,5.1,5.1,5.1,133597
1679778000,35,69,1013.27,0.1,0.1,0.1,133597
1686398400,100,69,1008.03,15.5,15.5,14.7,133597
1686391200,100,69,1008.38,14.6,14.6,13.9,133597
1686369600,100,69,1010.68,2.7,2.7,2.5,133597
1681437600,100,61,1006.53,3.9,3.9,3.6,133597
1682899200,84,70,1007.29,5.5,5.5,5.3,133597
1675353600,49,61,1021.89,16.6,16.6,16.0,133597
1675296000,15,68,1015.75,0.0,0.0,0.0,133597
1675101600,74,59,1010.65,0.0,0.0,0.0,133597
1675083600,100,55,1008.66,1.6,1.6,1.7,133597
1675108800,62,61,1009.36,0.0,0.0,0.0,133597
1675054800,81,58,1008.24,0.0,0.0,0.0,133597
1675501200,46,58,1016.15,0.0,0.0,0.0,133597
1675497600,48,58,1016.38,0.1,0.1,0.1,133597
1675760400,47,58,1018.23,0.9,0.9,0.8,133597
1675404000,32,60,1019.72,1.1,1.1,1.0,133597
1675425600,38,59,1018.11,19.0,19.0,18.7,133597
1675450800,29,73,1018.56,18.7,18.7,18.2,133597
1680386400,47,72,1014.71,0.0,0.0,0.0,133597
1680318000,55,64,1015.96,0.3,0.3,0.2,133597
1682143200,28,75,1008.76,2.7,2.7,2.4,133597
1685664000,67,75,1009.43,2.8,2.8,2.5,133597
1679544000,74,61,1015.62,2.9,2.9,2.5,133597
1679569200,100,59,1016.44,0.0,0.0,0.0,133597
1673290800,100,63,1015.47,5.9,5.9,5.7,133597
1673276400,100,62,1016.21,0.3,0.3,0.2,133597
1687860000,100,68,1006.91,5.8,5.8,5.4,133597
1687863600,100,68,1006.9,6.3,6.3,6.0,133597
1684717200,89,74,1008.92,1.3,1.3,1.1,133597
1684792800,86,75,1008.85,0.9,0.9,0.8,133597
1673553600,31,72,1017.18,0.0,0.0,0.0,133597
1675854000,56,58,1018.01,2.3,2.3,2.2,133597
1675825200,38,64,1017.69,1.9,1.9,1.7,133597
1672761600,100,56,1013.52,1.5,1.5,1.7,133597
1675674000,39,58,1016.45,0.0,0.0,0.0,133597
1675684800,42,57,1016.98,0.0,0.0,0.0,133597
1675677600,40,57,1016.47,0.0,0.0,0.0,133597
1672876800,100,64,1013.58,0.0,0.0,0.0,133597
1685631600,98,69,1008.61,0.3,0.3,0.2,133597
1685588400,95,70,1008.04,0.2,0.2,0.2,133597
1687075200,100,70,1008.91,8.6,8.6,8.1,133597
1687104000,100,69,1009.41,3.1,3.1,3.0,133597
1687111200,100,72,1009.31,0.1,0.1,0.0,133597
1686510000,98,71,1009.05,0.0,0.0,0.0,133597
1686524400,80,76,1009.27,0.8,0.8,0.6,133597
1686463200,100,69,1007.97,0.7,0.7,0.7,133597
1676113200,46,62,1007.9,2.2,2.2,1.9,133597
1682643600,78,69,1008.09,5.7,5.7,5.4,133597
1682712000,60,74,1010.38,6.4,6.4,6.0,133597
1677812400,60,59,1014.15,2.0,2.0,1.8,133597
1673128800,51,68,1015.18,11.8,11.8,11.2,133597
1677268800,100,57,1010.78,0.0,0.0,0.0,133597
1677254400,97,57,1011.92,0.0,0.0,0.0,133597
1677265200,100,57,1011.64,0.3,0.3,0.2,133597
1677211200,66,56,1012.87,10.8,11.1,10.6,133597
