timestamp_utc,pm25_reference,latitude,longitude,SiteName,AQI,Parameter
2023-01-08T14:00,8.4,33.830586,-117.938509,Anaheim,47,PM2.5
2023-01-08T14:00,2.1,34.1439,-117.8508,Glendora - Laurel,12,PM2.5
2023-01-08T15:00,7.0,34.21017,-118.87051,Thousand Oaks - Moorpark Road,39,PM2.5
2023-01-08T15:00,1.6,34.40428,-118.80998,Piru - Pacific,9,PM2.5
2023-01-08T15:00,5.9,34.27632,-118.68369,Simi Valley - Cochran Street,33,PM2.5
2023-01-08T15:00,16.6,34.1992,-118.5331,Reseda,65,PM2.5
2023-01-08T15:00,6.7,34.3833,-118.5283,Santa Clarita,37,PM2.5
2023-01-08T15:00,17.5,34.181977,-118.363036,North Holywood,67,PM2.5
2023-01-08T15:00,17.6,34.066429,-118.226755,Los Angeles - N. Main Street,67,PM2.5
2023-01-08T15:00,30.4,33.9014,-118.205,Compton,91,PM2.5
2023-01-08T15:00,1.8,34.7254,-118.1786,Lancaster-Fairgrounds,10,PM2.5
2023-01-08T15:00,24.8,33.793713,-118.171019,Long Beach Signal Hill,80,PM2.5
2023-01-08T15:00,9.8,33.830586,-117.938509,Anaheim,52,PM2.5
2023-01-08T15:00,1.1,34.1439,-117.8508,Glendora - Laurel,6,PM2.5
2023-01-08T16:00,6.5,34.21017,-118.87051,Thousand Oaks - Moorpark Road,36,PM2.5
2023-01-08T16:00,2.3,34.40428,-118.80998,Piru - Pacific,13,PM2.5
2023-01-08T16:00,6.9,34.27632,-118.68369,Simi Valley - Cochran Street,38,PM2.5
2023-01-08T16:00,16.4,34.1992,-118.5331,Reseda,65,PM2.5
2023-01-08T16:00,6.1,34.3833,-118.5283,Santa Clarita,34,PM2.5
2023-01-08T16:00,16.2,34.181977,-118.363036,North Holywood,64,PM2.5
2023-01-08T16:00,14.8,34.066429,-118.226755,Los Angeles - N. Main Street,62,PM2.5
2023-01-08T16:00,27.7,33.9014,-118.205,Compton,86,PM2.5
2023-01-08T16:00,3.4,34.7254,-118.1786,Lancaster-Fairgrounds,19,PM2.5
2023-01-08T16:00,21.5,33.793713,-118.171019,Long Beach Signal Hill,74,PM2.5
2023-01-08T16:00,10.2,33.830586,-117.938509,Anaheim,53,PM2.5
2023-01-08T16:00,0.8,34.1439,-117.8508,Glendora - Laurel,4,PM2.5
2023-01-08T17:00,7.7,34.21017,-118.87051,Thousand Oaks - Moorpark Road,43,PM2.5
2023-01-08T17:00,2.6,34.40428,-118.80998,Piru - Pacific,14,PM2.5
2023-01-08T17:00,5.9,34.27632,-118.68369,Simi Valley - Cochran Street,33,PM2.5
2023-01-08T17:00,15.6,34.1992,-118.5331,Reseda,63,PM2.5
2023-01-08T17:00,5.0,34.3833,-118.5283,Santa Clarita,28,PM2.5
2023-01-08T17:00,16.9,34.181977,-118.363036,North Holywood,66,PM2.5
2023-01-08T17:00,11.7,34.066429,-118.226755,Los Angeles - N. Main Street,56,PM2.5
2023-01-08T17:00,27.6,33.9014,-118.205,Compton,85,PM2.5
2023-01-08T17:00,4.2,34.7254,-118.1786,Lancaster-Fairgrounds,23,PM2.5
2023-01-08T17:00,18.6,33.793713,-118.171019,Long Beach Signal Hill,69,PM2.5
2023-01-08T17:00,9.5,33.830586,-117.938509,Anaheim,52,PM2.5
2023-01-08T17:00,2.2,34.1439,-117.8508,Glendora - Laurel,12,PM2.5
2023-01-08T18:00,9.3,34.21017,-118.87051,Thousand Oaks - Moorpark Road,51,PM2.5
2023-01-08T18:00,3.8,34.40428,-118.80998,Piru - Pacific,21,PM2.5
2023-01-08T18:00,6.4,34.27632,-118.68369,Simi Valley - Cochran Street,36,PM2.5
2023-01-08T18:00,16.2,34.1992,-118.5331,Reseda,64,PM2.5
2023-01-08T18:00,6.0,34.3833,-118.5283,Santa Clarita,33,PM2.5
2023-01-08T18:00,16.4,34.181977,-118.363036,North Holywood,65,PM2.5
2023-01-08T18:00,9.9,34.066429,-118.226755,Los Angeles - N. Main Street,52,PM2.5
2023-01-08T18:00,27.9,33.9014,-118.205,Compton,86,PM2.5
2023-01-08T18:00,4.6,34.7254,-118.1786,Lancaster-Fairgrounds,26,PM2.5
2023-01-08T18:00,17.5,33.793713,-118.171019,Long Beach Signal Hill,67,PM2.5
2023-01-08T18:00,9.4,33.830586,-117.938509,Anaheim,52,PM2.5
2023-01-08T18:00,3.8,34.1439,-117.8508,Glendora - Laurel,21,PM2.5
2023-01-08T19:00,10.6,34.21017,-118.87051,Thousand Oaks - Moorpark Road,54,PM2.5
2023-01-08T19:00,4.4,34.40428,-118.80998,Piru - Pacific,24,PM2.5
2023-01-08T19:00,5.2,34.27632,-118.68369,Simi Valley - Cochran Street,29,PM2.5
2023-01-08T19:00,14.2,34.1992,-118.5331,Reseda,61,PM2.5
2023-01-08T19:00,6.2,34.3833,-118.5283,Santa Clarita,34,PM2.5
2023-01-08T19:00,14.3,34.181977,-118.363036,North Holywood,61,PM2.5
2023-01-08T19:00,11.4,34.066429,-118.226755,Los Angeles - N. Main Street,55,PM2.5
2023-01-08T19:00,26.0,33.9014,-118.205,Compton,82,PM2.5
2023-01-08T19:00,3.8,34.7254,-118.1786,Lancaster-Fairgrounds,21,PM2.5
2023-01-08T19:00,14.7,33.793713,-118.171019,Long Beach Signal Hill,61,PM2.5
2023-01-08T19:00,7.9,33.830586,-117.938509,Anaheim,44,PM2.5
2023-01-08T19:00,7.1,34.1439,-117.8508,Glendora - Laurel,39,PM2.5
2023-01-08T20:00,8.8,34.21017,-118.87051,Thousand Oaks - Moorpark Road,49,PM2.5
2023-01-08T20:00,11.7,34.40428,-118.80998,Piru - Pacific,56,PM2.5
2023-01-08T20:00,2.6,34.27632,-118.68369,Simi Valley - Cochran Street,14,PM2.5
2023-01-08T20:00,13.9,34.1992,-118.5331,Reseda,60,PM2.5
2023-01-08T20:00,4.8,34.3833,-118.5283,Santa Clarita,27,PM2.5
2023-01-08T20:00,11.5,34.181977,-118.363036,North Holywood,55,PM2.5
2023-01-08T20:00,11.5,34.066429,-118.226755,Los Angeles - N. Main Street,55,PM2.5
2023-01-08T20:00,19.5,33.9014,-118.205,Compton,70,PM2.5
2023-01-08T20:00,2.4,34.7254,-118.1786,Lancaster-Fairgrounds,13,PM2.5
2023-01-08T20:00,10.9,33.793713,-118.171019,Long Beach Signal Hill,54,PM2.5
2023-01-08T20:00,6.1,33.830586,-117.938509,Anaheim,34,PM2.5
2023-01-08T20:00,10.2,34.1439,-117.8508,Glendora - Laurel,53,PM2.5
2023-01-08T21:00,6.4,34.21017,-118.87051,Thousand Oaks - Moorpark Road,36,PM2.5
2023-01-08T21:00,9.8,34.40428,-118.80998,Piru - Pacific,52,PM2.5
2023-01-08T21:00,3.8,34.27632,-118.68369,Simi Valley - Cochran Street,21,PM2.5
2023-01-08T21:00,12.8,34.1992,-118.5331,Reseda,58,PM2.5
2023-01-08T21:00,3.7,34.3833,-118.5283,Santa Clarita,21,PM2.5
2023-01-08T21:00,9.1,34.181977,-118.363036,North Holywood,51,PM2.5
2023-01-08T21:00,11.5,34.066429,-118.226755,Los Angeles - N. Main Street,55,PM2.5
2023-01-08T21:00,20.4,33.9014,-118.205,Compton,72,PM2.5
2023-01-08T21:00,2.2,34.7254,-118.1786,Lancaster-Fairgrounds,12,PM2.5
2023-01-08T21:00,7.1,33.793713,-118.171019,Long Beach Signal Hill,39,PM2.5
2023-01-08T21:00,4.9,33.830586,-117.938509,Anaheim,27,PM2.5
2023-01-08T21:00,11.7,34.1439,-117.8508,Glendora - Laurel,56,PM2.5
2023-01-08T22:00,4.7,34.21017,-118.87051,Thousand Oaks - Moorpark Road,26,PM2.5
2023-01-08T22:00,7.4,34.40428,-118.80998,Piru - Pacific,41,PM2.5
2023-01-08T22:00,3.9,34.27632,-118.68369,Simi Valley - Cochran Street,22,PM2.5
2023-01-08T22:00,10.9,34.1992,-118.5331,Reseda,54,PM2.5
2023-01-08T22:00,6.9,34.3833,-118.5283,Santa Clarita,38,PM2.5
2023-01-08T22:00,9.9,34.181977,-118.363036,North Holywood,52,PM2.5
2023-01-08T22:00,13.1,34.066429,-118.226755,Los Angeles - N. Main Street,58,PM2.5
2023-01-08T22:00,22.0,33.9014,-118.205,Compton,75,PM2.5
2023-01-08T22:00,1.1,34.7254,-118.1786,Lancaster-Fairgrounds,6,PM2.5
2023-01-08T22:00,8.3,33.793713,-118.171019,Long Beach Signal Hill,46,PM2.5
2023-01-08T22:00,4.1,33.830586,-117.938509,Anaheim,23,PM2.5
2023-01-08T22:00,11.1,34.1439,-117.8508,Glendora - Laurel,55,PM2.5
2023-01-08T23:00,3.3,34.21017,-118.87051,Thousand Oaks - Moorpark Road,18,PM2.5
2023-01-08T23:00,4.7,34.40428,-118.80998,Piru - Pacific,26,PM2.5
2023-01-08T23:00,2.4,34.27632,-118.68369,Simi Valley - Cochran Street,13,PM2.5
2023-01-08T23:00,9.6,34.1992,-118.5331,Reseda,52,PM2.5
2023-01-08T23:00,7.3,34.3833,-118.5283,Santa Clarita,41,PM2.5
2023-01-08T23:00,11.1,34.181977,-118.363036,North Holywood,55,PM2.5
2023-01-08T23:00,17.8,34.066429,-118.226755,Los Angeles - N. Main Street,67,PM2.5
2023-01-08T23:00,19.9,33.9014,-118.205,Compton,71,PM2.5
2023-01-08T23:00,1.5,34.7254,-118.1786,Lancaster-Fairgrounds,8,PM2.5
2023-01-08T23:00,7.9,33.793713,-118.171019,Long Beach Signal Hill,44,PM2.5
2023-01-08T23:00,3.4,33.830586,-117.938509,Anaheim,19,PM2.5
2023-01-08T23:00,9.9,34.1439,-117.8508,Glendora - Laurel,52,PM2.5
2023-01-09T00:00,3.1,34.21017,-118.87051,Thousand Oaks - Moorpark Road,17,PM2.5
2023-01-09T00:00,2.8,34.40428,-118.80998,Piru - Pacific,16,PM2.5
2023-01-09T00:00,0.7,34.27632,-118.68369,Simi Valley - Cochran Street,4,PM2.5
2023-01-09T00:00,7.5,34.1992,-118.5331,Reseda,42,PM2.5
2023-01-09T00:00,5.4,34.3833,-118.5283,Santa Clarita,30,PM2.5
2023-01-09T00:00,12.1,34.181977,-118.363036,North Holywood,57,PM2.5
2023-01-09T00:00,18.9,34.066429,-118.226755,Los Angeles - N. Main Street,69,PM2.5
2023-01-09T00:00,17.0,33.9014,-118.205,Compton,66,PM2.5
2023-01-09T00:00,2.2,34.7254,-118.1786,Lancaster-Fairgrounds,12,PM2.5
2023-01-09T00:00,7.8,33.793713,-118.171019,Long Beach Signal Hill,43,PM2.5
2023-01-09T00:00,3.6,33.830586,-117.938509,Anaheim,20,PM2.5
2023-01-09T00:00,9.7,34.1439,-117.8508,Glendora - Laurel,52,PM2.5
2023-01-09T01:00,4.0,34.21017,-118.87051,Thousand Oaks - Moorpark Road,22,PM2.5
2023-01-09T01:00,0.9,34.40428,-118.80998,Piru - Pacific,5,PM2.5
2023-01-09T01:00,1.3,34.27632,-118.68369,Simi Valley - Cochran Street,7,PM2.5
2023-01-09T01:00,7.1,34.1992,-118.5331,Reseda,39,PM2.5
2023-01-09T01:00,4.7,34.3833,-118.5283,Santa Clarita,26,PM2.5
2023-01-09T01:00,14.5,34.181977,-118.363036,North Holywood,61,PM2.5
2023-01-09T01:00,19.6,34.066429,-118.226755,Los Angeles - N. Main Street,71,PM2.5
2023-01-09T01:00,15.9,33.9014,-118.205,Compton,64,PM2.5
2023-01-09T01:00,2.1,34.7254,-118.1786,Lancaster-Fairgrounds,12,PM2.5
2023-01-09T01:00,7.9,33.793713,-118.171019,Long Beach Signal Hill,44,PM2.5
2023-01-09T01:00,6.0,33.830586,-117.938509,Anaheim,33,PM2.5
2023-01-09T01:00,8.6,34.1439,-117.8508,Glendora - Laurel,48,PM2.5
2023-01-09T02:00,3.5,34.21017,-118.87051,Thousand Oaks - Moorpark Road,19,PM2.5
2023-01-09T02:00,0.0,34.40428,-118.80998,Piru - Pacific,0,PM2.5
2023-01-09T02:00,2.6,34.27632,-118.68369,Simi Valley - Cochran Street,14,PM2.5
2023-01-09T02:00,9.5,34.1992,-118.5331,Reseda,52,PM2.5
2023-01-09T02:00,4.5,34.3833,-118.5283,Santa Clarita,25,PM2.5
2023-01-09T02:00,18.7,34.181977,-118.363036,North Holywood,69,PM2.5
2023-01-09T02:00,20.4,34.066429,-118.226755,Los Angeles - N. Main Street,72,PM2.5
2023-01-09T02:00,15.2,33.9014,-118.205,Compton,62,PM2.5
2023-01-09T02:00,2.0,34.7254,-118.1786,Lancaster-Fairgrounds,11,PM2.5
2023-01-09T02:00,7.6,33.793713,-118.171019,Long Beach Signal Hill,42,PM2.5
2023-01-09T02:00,8.5,33.830586,-117.938509,Anaheim,47,PM2.5
2023-01-09T02:00,6.7,34.1439,-117.8508,Glendora - Laurel,37,PM2.5
2023-01-09T03:00,5.2,34.21017,-118.87051,Thousand Oaks - Moorpark Road,29,PM2.5
2023-01-09T03:00,0.0,34.40428,-118.80998,Piru - Pacific,0,PM2.5
2023-01-09T03:00,3.3,34.27632,-118.68369,Simi Valley - Cochran Street,18,PM2.5
2023-01-09T03:00,11.6,34.1992,-118.5331,Reseda,56,PM2.5
2023-01-09T03:00,4.9,34.3833,-118.5283,Santa Clarita,27,PM2.5
2023-01-09T03:00,17.9,34.181977,-118.363036,North Holywood,67,PM2.5
2023-01-09T03:00,18.0,34.066429,-118.226755,Los Angeles - N. Main Street,68,PM2.5
2023-01-09T03:00,15.4,33.9014,-118.205,Compton,63,PM2.5
2023-01-09T03:00,2.0,34.7254,-118.1786,Lancaster-Fairgrounds,11,PM2.5
2023-01-09T03:00,8.4,33.793713,-118.171019,Long Beach Signal Hill,47,PM2.5
2023-01-09T03:00,12.8,33.830586,-117.938509,Anaheim,58,PM2.5
2023-01-09T03:00,5.4,34.1439,-117.8508,Glendora - Laurel,30,PM2.5
2023-01-09T04:00,6.6,34.21017,-118.87051,Thousand Oaks - Moorpark Road,37,PM2.5
2023-01-09T04:00,2.7,34.40428,-118.80998,Piru - Pacific,15,PM2.5
2023-01-09T04:00,3.6,34.27632,-118.68369,Simi Valley - Cochran Street,20,PM2.5
2023-01-09T04:00,10.0,34.1992,-118.5331,Reseda,53,PM2.5
2023-01-09T04:00,6.6,34.3833,-118.5283,Santa Clarita,37,PM2.5
2023-01-09T04:00,16.5,34.181977,-118.363036,North Holywood,65,PM2.5
2023-01-09T04:00,18.4,34.066429,-118.226755,Los Angeles - N. Main Street,68,PM2.5
2023-01-09T04:00,18.2,33.9014,-118.205,Compton,68,PM2.5
2023-01-09T04:00,1.0,34.7254,-118.1786,Lancaster-Fairgrounds,6,PM2.5
2023-01-09T04:00,9.9,33.793713,-118.171019,Long Beach Signal Hill,52,PM2.5
2023-01-09T04:00,15.3,33.830586,-117.938509,Anaheim,63,PM2.5
2023-01-09T04:00,5.6,34.1439,-117.8508,Glendora - Laurel,31,PM2.5
2023-01-09T05:00,6.3,34.21017,-118.87051,Thousand Oaks - Moorpark Road,35,PM2.5
2023-01-09T05:00,2.8,34.40428,-118.80998,Piru - Pacific,16,PM2.5
2023-01-09T05:00,3.8,34.27632,-118.68369,Simi Valley - Cochran Street,21,PM2.5
2023-01-09T05:00,7.7,34.1992,-118.5331,Reseda,43,PM2.5
2023-01-09T05:00,8.0,34.3833,-118.5283,Santa Clarita,44,PM2.5
2023-01-09T05:00,17.7,34.181977,-118.363036,North Holywood,67,PM2.5
2023-01-09T05:00,18.5,34.066429,-118.226755,Los Angeles - N. Main Street,69,PM2.5
2023-01-09T05:00,17.8,33.9014,-118.205,Compton,67,PM2.5
2023-01-09T05:00,1.5,34.7254,-118.1786,Lancaster-Fairgrounds,8,PM2.5
2023-01-09T05:00,11.7,33.793713,-118.171019,Long Beach Signal Hill,56,PM2.5
2023-01-09T05:00,18.3,33.830586,-117.938509,Anaheim,68,PM2.5
2023-01-09T05:00,5.9,34.1439,-117.8508,Glendora - Laurel,33,PM2.5
2023-01-09T06:00,6.1,34.21017,-118.87051,Thousand Oaks - Moorpark Road,34,PM2.5
2023-01-09T06:00,1.9,34.40428,-118.80998,Piru - Pacific,11,PM2.5
2023-01-09T06:00,3.4,34.27632,-118.68369,Simi Valley - Cochran Street,19,PM2.5
2023-01-09T06:00,8.7,34.1992,-118.5331,Reseda,48,PM2.5
2023-01-09T06:00,7.4,34.3833,-118.5283,Santa Clarita,41,PM2.5
2023-01-09T06:00,20.2,34.181977,-118.363036,North Holywood,72,PM2.5
2023-01-09T06:00,18.2,34.066429,-118.226755,Los Angeles - N. Main Street,68,PM2.5
2023-01-09T06:00,20.6,33.9014,-118.205,Compton,72,PM2.5
2023-01-09T06:00,2.7,34.7254,-118.1786,Lancaster-Fairgrounds,15,PM2.5
2023-01-09T06:00,12.7,33.793713,-118.171019,Long Beach Signal Hill,58,PM2.5
2023-01-09T06:00,16.2,33.830586,-117.938509,Anaheim,64,PM2.5
2023-01-09T06:00,5.7,34.1439,-117.8508,Glendora - Laurel,32,PM2.5
2023-01-09T07:00,4.5,34.21017,-118.87051,Thousand Oaks - Moorpark Road,25,PM2.5
2023-01-09T07:00,2.9,34.40428,-118.80998,Piru - Pacific,16,PM2.5
2023-01-09T07:00,2.2,34.27632,-118.68369,Simi Valley - Cochran Street,12,PM2.5
2023-01-09T07:00,8.4,34.1992,-118.5331,Reseda,47,PM2.5
2023-01-09T07:00,5.7,34.3833,-118.5283,Santa Clarita,32,PM2.5
2023-01-09T07:00,19.6,34.181977,-118.363036,North Holywood,71,PM2.5
2023-01-09T07:00,17.6,34.066429,-118.226755,Los Angeles - N. Main Street,67,PM2.5
2023-01-09T07:00,18.4,33.9014,-118.205,Compton,68,PM2.5
2023-01-09T07:00,3.8,34.7254,-118.1786,Lancaster-Fairgrounds,21,PM2.5
2023-01-09T07:00,12.3,33.793713,-118.171019,Long Beach Signal Hill,57,PM2.5
2023-01-09T07:00,19.0,33.830586,-117.938509,Anaheim,69,PM2.5
2023-01-09T07:00,10.9,34.1439,-117.8508,Glendora - Laurel,54,PM2.5
2023-01-09T08:00,3.2,34.21017,-118.87051,Thousand Oaks - Moorpark Road,18,PM2.5
2023-01-09T08:00,3.4,34.40428,-118.80998,Piru - Pacific,19,PM2.5
2023-01-09T08:00,1.1,34.27632,-118.68369,Simi Valley - Cochran Street,6,PM2.5
2023-01-09T08:00,6.6,34.1992,-118.5331,Reseda,37,PM2.5
2023-01-09T08:00,8.6,34.3833,-118.5283,Santa Clarita,48,PM2.5
2023-01-09T08:00,18.6,34.181977,-118.363036,North Holywood,69,PM2.5
2023-01-09T08:00,17.2,34.066429,-118.226755,Los Angeles - N. Main Street,66,PM2.5
2023-01-09T08:00,24.1,33.9014,-118.205,Compton,79,PM2.5
2023-01-09T08:00,3.9,34.7254,-118.1786,Lancaster-Fairgrounds,22,PM2.5
2023-01-09T08:00,17.0,33.793713,-118.171019,Long Beach Signal Hill,66,PM2.5
2023-01-09T08:00,18.2,33.830586,-117.938509,Anaheim,68,PM2.5
2023-01-09T08:00,6.1,34.1439,-117.8508,Glendora - Laurel,34,PM2.5
2023-01-09T09:00,2.6,34.21017,-118.87051,Thousand Oaks - Moorpark Road,14,PM2.5
2023-01-09T09:00,2.7,34.40428,-118.80998,Piru - Pacific,15,PM2.5
2023-01-09T09:00,0.5,34.27632,-118.68369,Simi Valley - Cochran Street,3,PM2.5
2023-01-09T09:00,7.6,34.1992,-118.5331,Reseda,42,PM2.5
2023-01-09T09:00,8.7,34.3833,-118.5283,Santa Clarita,48,PM2.5
2023-01-09T09:00,19.6,34.181977,-118.363036,North Holywood,71,PM2.5
2023-01-09T09:00,18.4,34.066429,-118.226755,Los Angeles - N. Main Street,68,PM2.5
2023-01-09T09:00,20.8,33.9014,-118.205,Compton,73,PM2.5
2023-01-09T09:00,2.4,34.7254,-118.1786,Lancaster-Fairgrounds,13,PM2.5
2023-01-09T09:00,14.7,33.793713,-118.171019,Long Beach Signal Hill,61,PM2.5
2023-01-09T09:00,19.0,33.830586,-117.938509,Anaheim,69,PM2.5
2023-01-09T09:00,3.4,34.1439,-117.8508,Glendora - Laurel,19,PM2.5
2023-01-09T10:00,2.8,34.21017,-118.87051,Thousand Oaks - Moorpark Road,16,PM2.5
2023-01-09T10:00,1.8,34.40428,-118.80998,Piru - Pacific,10,PM2.5
2023-01-09T10:00,1.2,34.27632,-118.68369,Simi Valley - Cochran Street,7,PM2.5
2023-01-09T10:00,7.6,34.1992,-118.5331,Reseda,42,PM2.5
2023-01-09T10:00,7.7,34.3833,-118.5283,Santa Clarita,43,PM2.5
2023-01-09T10:00,17.8,34.181977,-118.363036,North Holywood,67,PM2.5
2023-01-09T10:00,19.6,34.066429,-118.226755,Los Angeles - N. Main Street,71,PM2.5
2023-01-09T10:00,20.8,33.9014,-118.205,Compton,73,PM2.5
2023-01-09T10:00,0.7,34.7254,-118.1786,Lancaster-Fairgrounds,4,PM2.5
2023-01-09T10:00,11.9,33.793713,-118.171019,Long Beach Signal Hill,56,PM2.5
2023-01-09T10:00,15.5,33.830586,-117.938509,Anaheim,63,PM2.5
2023-01-09T10:00,3.2,34.1439,-117.8508,Glendora - Laurel,18,PM2.5
2023-01-09T11:00,1.9,34.21017,-118.87051,Thousand Oaks - Moorpark Road,11,PM2.5
2023-01-09T11:00,1.9,34.40428,-118.80998,Piru - Pacific,11,PM2.5
2023-01-09T11:00,2.1,34.27632,-118.68369,Simi Valley - Cochran Street,12,PM2.5
2023-01-09T11:00,5.4,34.1992,-118.5331,Reseda,30,PM2.5
2023-01-09T11:00,6.9,34.3833,-118.5283,Santa Clarita,38,PM2.5
2023-01-09T11:00,11.9,34.181977,-118.363036,North Holywood,56,PM2.5
2023-01-09T11:00,20.0,34.066429,-118.226755,Los Angeles - N. Main Street,71,PM2.5
2023-01-09T11:00,17.6,33.9014,-118.205,Compton,67,PM2.5
2023-01-09T11:00,0.0,34.7254,-118.1786,Lancaster-Fairgrounds,0,PM2.5
2023-01-09T11:00,8.8,33.793713,-118.171019,Long Beach Signal Hill,49,PM2.5
2023-01-09T11:00,13.2,33.830586,-117.938509,Anaheim,59,PM2.5
2023-01-09T11:00,3.5,34.1439,-117.8508,Glendora - Laurel,19,PM2.5
2023-01-09T12:00,1.9,34.21017,-118.87051,Thousand Oaks - Moorpark Road,11,PM2.5
2023-01-09T12:00,0.4,34.40428,-118.80998,Piru - Pacific,2,PM2.5
2023-01-09T12:00,1.5,34.27632,-118.68369,Simi Valley - Cochran Street,8,PM2.5
2023-01-09T12:00,4.5,34.1992,-118.5331,Reseda,25,PM2.5
2023-01-09T12:00,6.8,34.3833,-118.5283,Santa Clarita,38,PM2.5
2023-01-09T12:00,9.6,34.181977,-118.363036,North Holywood,52,PM2.5
2023-01-09T12:00,19.2,34.066429,-118.226755,Los Angeles - N. Main Street,70,PM2.5
2023-01-09T12:00,16.2,33.9014,-118.205,Compton,64,PM2.5
2023-01-09T12:00,0.9,34.7254,-118.1786,Lancaster-Fairgrounds,5,PM2.5
2023-01-09T12:00,7.1,33.793713,-118.171019,Long Beach Signal Hill,39,PM2.5
2023-01-09T12:00,9.1,33.830586,-117.938509,Anaheim,51,PM2.5
2023-01-09T12:00,1.8,34.1439,-117.8508,Glendora - Laurel,10,PM2.5
2023-01-09T13:00,3.9,34.21017,-118.87051,Thousand Oaks - Moorpark Road,22,PM2.5
2023-01-09T13:00,0.0,34.40428,-118.80998,Piru - Pacific,0,PM2.5
2023-01-09T13:00,2.2,34.27632,-118.68369,Simi Valley - Cochran Street,12,PM2.5
2023-01-09T13:00,4.4,34.1992,-118.5331,Reseda,24,PM2.5
2023-01-09T13:00,7.5,34.3833,-118.5283,Santa Clarita,42,PM2.5
2023-01-09T13:00,13.3,34.181977,-118.363036,North Holywood,59,PM2.5
2023-01-09T13:00,13.5,34.066429,-118.226755,Los Angeles - N. Main Street,59,PM2.5
2023-01-09T13:00,14.2,33.9014,-118.205,Compton,61,PM2.5
2023-01-09T13:00,2.4,34.7254,-118.1786,Lancaster-Fairgrounds,13,PM2.5
2023-01-09T13:00,7.8,33.793713,-118.171019,Long Beach Signal Hill,43,PM2.5
2023-01-09T13:00,5.3,33.830586,-117.938509,Anaheim,29,PM2.5
2023-01-09T13:00,2.2,34.1439,-117.8508,Glendora - Laurel,12,PM2.5
2023-01-09T14:00,3.9,34.21017,-118.87051,Thousand Oaks - Moorpark Road,22,PM2.5
2023-01-09T14:00,0.0,34.40428,-118.80998,Piru - Pacific,0,PM2.5
2023-01-09T14:00,2.1,34.27632,-118.68369,Simi Valley - Cochran Street,12,PM2.5
2023-01-09T14:00,5.0,34.1992,-118.5331,Reseda,28,PM2.5
2023-01-09T14:00,7.9,34.3833,-118.5283,Santa Clarita,44,PM2.5
2023-01-09T14:00,7.5,34.181977,-118.363036,North Holywood,42,PM2.5
2023-01-09T14:00,10.9,34.066429,-118.226755,Los Angeles - N. Main Street,54,PM2.5
2023-01-09T14:00,11.2,33.9014,-118.205,Compton,55,PM2.5
2023-01-09T14:00,2.7,34.7254,-118.1786,Lancaster-Fairgrounds,15,PM2.5
2023-01-09T14:00,8.2,33.793713,-118.171019,Long Beach Signal Hill,46,PM2.5
2023-01-09T14:00,3.8,33.830586,-117.938509,Anaheim,21,PM2.5
2023-01-09T14:00,4.5,34.1439,-117.8508,Glendora - Laurel,25,PM2.5
2023-01-09T15:00,3.4,34.21017,-118.87051,Thousand Oaks - Moorpark Road,19,PM2.5
2023-01-09T15:00,0.0,34.40428,-118.80998,Piru - Pacific,0,PM2.5
2023-01-09T15:00,2.0,34.27632,-118.68369,Simi Valley - Cochran Street,11,PM2.5
2023-01-09T15:00,4.9,34.1992,-118.5331,Reseda,27,PM2.5
2023-01-09T15:00,6.5,34.3833,-118.5283,Santa Clarita,36,PM2.5
2023-01-09T15:00,5.7,34.181977,-118.363036,North Holywood,32,PM2.5
2023-01-09T15:00,8.5,34.066429,-118.226755,Los Angeles - N. Main Street,47,PM2.5
2023-01-09T15:00,9.1,33.9014,-118.205,Compton,51,PM2.5
2023-01-09T15:00,3.3,34.7254,-118.1786,Lancaster-Fairgrounds,18,PM2.5
2023-01-09T15:00,7.6,33.793713,-118.171019,Long Beach Signal Hill,42,PM2.5
2023-01-09T15:00,2.7,33.830586,-117.938509,Anaheim,15,PM2.5
2023-01-09T15:00,5.1,34.1439,-117.8508,Glendora - Laurel,28,PM2.5
2023-01-09T16:00,2.2,34.21017,-118.87051,Thousand Oaks - Moorpark Road,12,PM2.5
2023-01-09T16:00,0.0,34.40428,-118.80998,Piru - Pacific,0,PM2.5
2023-01-09T16:00,2.0,34.27632,-118.68369,Simi Valley - Cochran Street,11,PM2.5
2023-01-09T16:00,6.2,34.1992,-118.5331,Reseda,34,PM2.5
2023-01-09T16:00,5.6,34.3833,-118.5283,Santa Clarita,31,PM2.5
2023-01-09T16:00,6.8,34.181977,-118.363036,North Holywood,38,PM2.5
2023-01-09T16:00,8.9,34.066429,-118.226755,Los Angeles - N. Main Street,49,PM2.5
2023-01-09T16:00,7.1,33.9014,-118.205,Compton,39,PM2.5
2023-01-09T16:00,3.1,34.7254,-118.1786,Lancaster-Fairgrounds,17,PM2.5
2023-01-09T16:00,5.9,33.793713,-118.171019,Long Beach Signal Hill,33,PM2.5
2023-01-09T16:00,1.9,33.830586,-117.938509,Anaheim,11,PM2.5
2023-01-09T16:00,4.0,34.1439,-117.8508,Glendora - Laurel,22,PM2.5
2023-01-09T17:00,0.6,34.21017,-118.87051,Thousand Oaks - Moorpark Road,3,PM2.5
2023-01-09T17:00,0.0,34.40428,-118.80998,Piru - Pacific,0,PM2.5
2023-01-09T17:00,1.5,34.27632,-118.68369,Simi Valley - Cochran Street,8,PM2.5
2023-01-09T17:00,7.5,34.1992,-118.5331,Reseda,42,PM2.5
