time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_cf_1,pm2.5_cf_1_b,sensor_index
1675616400,61.0,65.0,1009.98,26.3,27.8,37.3,1680
1679450400,65.0,61.0,993.28,0.6,0.6,1.0,1680
1684029600,46.0,79.0,996.42,12.8,12.8,18.2,1680
1684087200,38.0,87.0,999.9,15.7,15.7,22.1,1680
1684083600,44.0,82.0,1000.13,15.2,15.2,21.5,1680
1681549200,53.0,62.0,1004.06,15.1,15.1,20.7,1680
1674064800,39.0,67.0,1008.99,6.9,6.9,9.8,1680
1685930400,45.0,78.0,997.57,7.0,7.0,10.2,1680
1685995200,51.0,74.0,999.43,5.2,5.2,7.8,1680
1673452800,57.0,59.0,1011.01,6.2,6.2,10.0,1680
1673460000,56.0,63.0,1011.77,6.4,6.4,9.0,1680
1686862800,43.0,82.0,999.86,9.4,9.4,13.7,1680
1682575200,52.0,72.0,1000.51,24.3,25.3,34.3,1680
1682589600,57.0,70.0,1000.05,29.4,32.0,42.2,1680
1685412000,46.0,76.0,1000.82,5.3,5.3,7.8,1680
1681012800,48.0,70.0,1004.96,3.8,3.8,5.7,1680
1680408000,39.0,69.0,1006.11,4.3,4.3,6.3,1680
1680447600,48.0,62.0,1005.74,5.6,5.6,8.1,1680
1674320400,34.0,66.0,1013.18,1.9,1.9,3.1,1680
1674273600,50.0,61.0,1011.15,17.9,18.0,24.6,1680
1674277200,50.0,60.0,1011.44,18.3,18.4,25.3,1680
1674288000,51.0,56.0,1011.61,22.3,22.5,31.1,1680
1674342000,18.0,78.0,1009.54,5.6,5.6,8.3,1680
1686092400,34.0,83.0,998.14,3.5,3.5,5.5,1680
1675998000,25.0,75.0,1007.85,4.3,4.3,6.1,1680
1682751600,51.0,71.0,1003.28,26.7,28.7,38.9,1680
1680656400,26.0,70.0,1004.21,0.7,0.7,1.2,1680
1680681600,38.0,62.0,1006.02,1.5,1.5,2.5,1680
1672992000,55.0,59.0,1009.47,3.5,3.5,5.2,1680
